job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
"Content Designer, Principal Associate",Not available,"Richmond, McLean, San Francisco","Virginia, California","$115,900 to $145,500",08/21/2025,https://www.capitalonecareers.com/job/richmond/content-designer-principal-associate/1732/85285676192,amazon,Not specified,False,2025-08-22 20:50:03,"The Content Designer, Principal Associate at Capital One must have a minimum of 3 years of experience in content design, content strategy, or UX writing. The role involves using writing and user experience design skills to create digital content experiences, championing the customer through the design process, and collaborating with business partners. The job locations are Richmond, Virginia, McLean, Virginia, and San Francisco, California."
Part Time Branch Ambassador - Bastrop Area,Not Mentioned,Bastrop,Louisiana,"$43,680/year",08/21/2025,https://www.capitalonecareers.com/job/bastrop/part-time-branch-ambassador-bastrop-area/1732/85285676176,amazon,High school diploma,False,2025-08-22 20:50:24,"The job requires working with people, sharing product knowledge, performing banking transactions, and ensuring the deliverance of extraordinary customer experience. Basic qualifications for the role include a high school diploma, at least 1 year of Retail, Sales or Customer Service experience, and at least 6 months of cash handling experience."
"Senior Associate, Product Operations",,"McLean, Charlotte, Richmond","Virginia, North Carolina, Virginia",,08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-associate-product-operations/1732/85285676144,amazon,,False,2025-08-22 21:03:30,
"Senior Director, Chief of Staff",,"McLean, Richmond",VA,,08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-director-chief-of-staff/1732/83784583312,amazon,,False,2025-08-22 21:03:46,"The role of 'Senior Director, Chief of Staff' at Capital One will involve a number of responsibilities and require certain qualifications. This position comes with a benefits package, and the individual would be a part of the team based in McLean and Richmond, Virginia. Information about the hiring process, the company's teams, opportunities for military personnel and students, as well as the working culture at Capital One are provided."
Senior Manager- Machine Learning Engineering,NA,Bengaluru,NA,NA,08/22/2025,https://www.capitalonecareers.com/job/bengaluru/senior-manager-machine-learning-engineering/1732/81221040960,amazon,NA,False,2025-08-22 21:04:03,"The Senior Manager's mission at Capital One is to create trustworthy and reliable AI systems. The ideal candidate should have at least 15 years of programming experience with languages like Python, Go, Scala, or C/C++, and at least 5 years of experience in designing and building enterprise AI or ML applications or platforms. The candidate should also have a minimum of 3 years of experience in implementing full lifecycle ML automation using MLOps."
"Senior Lead Software Engineer, Full Stack (Java, Python)",NA,"Richmond, McLean",Virginia,"$204,900 - $257,200/year",08/21/2025,https://www.capitalonecareers.com/job/richmond/senior-lead-software-engineer-full-stack-java-python/1732/85285676096,amazon,Bachelor's degree,False,2025-08-22 21:04:23,"This position is part of a larger team focused on technology, specifically involving various programming languages. The requirements include a bachelor's degree and 6 years of experience in software engineering, as well as 1 year experience in cloud computing. Comprehensive health and financial benefits are offered for well-being, with the salary varying depending on the location."
"Director, Software Engineering",Not provided,"McLean, Richmond, Chicago","Illinois, Virginia",Not provided,08/21/2025,https://www.capitalonecareers.com/job/mclean/director-software-engineering/1732/85285676064,amazon,Bachelor’s Degree,False,2025-08-22 21:04:41,"The job is for the position of a 'Director, Software Engineering'. The locations are in McLean, Virginia, Chicago, Illinois, and Richmond, Virginia. Qualified applicants must have at least 7 years of software development experience, 5 years of people management experience, and 3 years of experience in cloud native technologies. The job role includes leading, managing, and growing multiple teams of product focused software engineers, continuously improving software engineering practices, and leading efforts to deploy new and existing applications into AWS environments."
"Senior Software Engineer, Front End (React/Angular)",,McLean,Virginia,"$158,600 - $181,000",08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-software-engineer-front-end-react-angular/1732/85285676032,amazon,Bachelor's Degree,False,2025-08-22 21:04:59,"The job involves building and pioneering in the technology space and solving complex business problems. Candidate must have a Bachelor's Degree and at least 3 years of experience in software engineering. Preferred qualifications include experience with JavaScript, React, Angular, Node, TypeScript, or Java, cloud services like AWS, GCP, Microsoft Azure, open source frameworks and Agile practices."
"Principal Associate, Data Scientist",R214679,"McLean, New York","McLean, VA; New York, NY","McLean, VA: $158,600 - $181,000; New York, NY: $173,000 - $197,400",08/21/2025,https://www.capitalonecareers.com/job/mclean/principal-associate-data-scientist-us-card/1732/84767069856,amazon,"Bachelor's Degree, Master's Degree, or a PhD",False,2025-08-22 21:05:24,"The job involves developing a prototype for next-generation card risk models, investing in infrastructure tools, and enhancing business performance through high-impact models among other tasks. The qualifications required include a Bachelor's Degree/Master's Degree/PhD in a quantitative field like Statistics, Mathematics, Economics, Operations Research, Analytics or Computer Science. Preferred qualifications include experience with AWS, Python, Scala, or R, machine learning, and SQL."
"Director, HR Business Partner - Strategy",Not Available,McLean,Virginia,Not Available,08/21/2025,https://www.capitalonecareers.com/job/mclean/director-hr-business-partner-strategy/1732/85285675984,amazon,"High School Diploma, GED, or equivalent certification",False,2025-08-22 21:05:46,"The role is based in McLean, Virginia. The candidate will join a team of HR consulting leaders and the business truly values the strategic HR partnership. Some responsibilities listed include shaping the overall people strategy for the business, embedding and reinforcing a culture where associates are valued, and delivering on all talent-related deliverables."
"Lead Software Engineer, Full Stack (Python, AWS, JavaScript)",,"McLean, Plano, Richmond","Virginia, Texas, Virginia","$175,800 - $220,700",08/21/2025,https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack-python-aws-javascript/1732/85285675968,amazon,Master's Degree,False,2025-08-22 21:06:04,"The candidate is expected to have at least 4 years of experience in software engineering and at least 1 year experience with cloud computing (AWS, Microsoft Azure, Google Cloud). Preferential considerations are given to candidates with proficiency in JavaScript, Java, TypeScript, SQL, Python, or Go, and with experience in AWS, GCP, Microsoft Azure, or another cloud service."
Investment Banking Director,NA,"New York, Bloomington","New York, Minnesota","$250,000 - $300,000",08/21/2025,https://www.capitalonecareers.com/job/new-york/tripletree-investment-banking-director/1732/85285675952,amazon,NA,False,2025-08-22 21:06:23,"This role as an Investment Banking Director for TripleTree, involves leading mergers and acquisitions, crafting client and deal strategies, and managing execution throughout the deal lifecycle. The role requires a minimum of eight years of investment banking experience, including Mergers & Acquisitions, at least five years in healthcare services and technology industries, and FINRA Licenses - 63, 79, SIE. The position is based either in New York, New York or Bloomington, Minnesota."
"Director, Talent Acquisition - Staff Groups",N/A,"McLean, Richmond","McLean, VA; Richmond, VA","McLean, VA: $200,100 - $228,400; Richmond, VA: $181,800 - $207,500",08/21/2025,https://www.capitalonecareers.com/job/mclean/director-talent-acquisition-staff-groups/1732/85285675904,amazon,Bachelor’s Degree or military experience,False,2025-08-22 21:06:43,"The responsibilities of the Director, Talent Acquisition - Staff Groups role include providing innovative and creative solutions, shaping talent strategy and products, leveraging data and analysis, influencing partners and key stakeholders. The candidate is expected to have at least 7 years of experience in Human Resources, corporate recruiting, agency recruiting, or a combination, along with at least 7 years of experience in a consultative role."
Lead AI Engineer,,"San Francisco, McLean, New York, San Jose, Cambridge","California, Virginia, New York, California, Massachusetts",,08/20/2025,https://www.capitalonecareers.com/job/san-francisco/lead-ai-engineer/1732/85244688256,amazon,,False,2025-08-22 21:07:07,"The Lead AI Engineer role at Capital One involves developing AI & ML algorithms or technologies and requires at least 4 years of experience programming with Python, Go, Scala, or Java. The job is available in several locations including San Francisco, California, McLean, Virginia, New York, New York, San Jose, California, Cambridge, Massachusetts. Capital One advocates for diversity, inclusion, and wellbeing."
Sr Manager- AI Engineering (GenAI Platform Services),NA,"San Jose, San Francisco, New York, Cambridge, McLean","San Jose, CA; San Francisco, CA; New York, NY; Cambridge, MA; McLean, VA",NA,08/18/2025,https://www.capitalonecareers.com/job/san-jose/sr-manager-ai-engineering-genai-platform-services/1732/85173243808,amazon,NA,False,2025-08-22 21:07:25,"The role involves partnering with a cross-functional team, overseeing AI software components, making decisions on AI technologies, inventing and introducing AI optimization techniques, and contributing to the technical vision and roadmap at Capital One, among other responsibilities."
"Sr. Lead AI Engineer (SDKs, Model Performance Optimization, MLOps)",Not Found,"New York, San Francisco, San Jose, Cambridge, McLean","New York, California, California, Massachusetts, Virginia",Not Found,08/18/2025,https://www.capitalonecareers.com/job/new-york/sr-lead-ai-engineer-sdks-model-performance-optimization-mlops/1732/85173243488,amazon,Bachelor's degree,False,2025-08-22 21:07:42,"The job is for a Sr. Lead AI Engineer at Capital One. It requires a bachelor's degree in related fields and at least 6 years of experience developing AI and ML algorithms or technologies. Candidates should also have experience programming with Python, Go, Scala, or Java and deploying scalable AI solutions on cloud platforms."
Lead AI Engineer for AI Foundations and GraphML,Not available,Not specified,Not specified,Not specified,08/18/2025,https://www.capitalonecareers.com/job/cambridge/lead-ai-engineer-ai-foundations-graphml/1732/85173243456,amazon,"Bachelor's degree in Computer Science, AI, Electrical Engineering, Computer Engineering, or related fields plus at least 4 years of experience developing AI and ML algorithms or technologies, or a Master's degree in Computer Science, AI, Electrical Engineering, Computer Engineering, or related fields plus at least 2 years of experience developing AI and ML algorithms or technologies",False,2025-08-22 21:08:03,"The Lead AI Engineer for AI Foundations and GraphML at Capital One has job responsibilities including partner with a cross-functional team, design, develop, test, deploy, and support AI software components, and leverage a broad stack of Open Source and SaaS AI technologies. Also, they should invent and introduce state-of-the-art LLM optimization techniques. The candidate should have at least 4 years of experience programming with Python, Go, Scala, or Java."
Senior Lead AI Engineer (Gen AI Platform Services),Not specified,"San Jose, McLean, New York, San Francisco","San Jose, CA; McLean, VA; New York, NY; San Francisco, CA",Not specified,08/18/2025,https://www.capitalonecareers.com/job/san-jose/senior-lead-ai-engineer-gen-ai-platform-services/1732/85173243408,amazon,Not specified,False,2025-08-22 21:08:23,"The role involves partnering with a cross-functional team, designing, developing, testing, and supporting AI software components, leveraging AI technologies and introducing optimization techniques for AI systems. The job locations include San Jose, California, McLean, Virginia, New York, New York, and San Francisco, California. The preferred qualifications include seven years of experience deploying AI solutions on cloud platforms, developing AI and ML algorithms, excellent communication and presentation skills, among others."
Principal Data Scientist,,,,"$158,600 - $181,000",08/21/2025,https://www.capitalonecareers.com/job/mclean/principal-data-scientist/1732/82903560720,amazon,Bachelor's Degree in a quantitative field or Master's Degree/MBA in a quantitative field or PhD in a quantitative field,False,2025-08-22 21:08:53,"The role involves analytics to talent, using machine learning and social science to create models understanding associate behavior, and shaping strategies aimed at expanding Capital One’s talent advantage. The ideal candidate should be innovative, creative, technically skilled, and statistically minded. The job requires a Bachelor's Degree in a quantitative field with 5 years of experience, or a Master's Degree/MBA in a quantitative field with 3 years of experience, or a PhD in a quantitative field."
"Distinguished AI Engineer (Generative AI, Agentic Frameworks)",Not Available,"San Francisco, San Jose",California,Not Available,08/18/2025,https://www.capitalonecareers.com/job/san-francisco/distinguished-ai-engineer-generative-ai-agentic-frameworks/1732/85173243200,amazon,Not Available,False,2025-08-22 21:09:11,"The job involves partnering with a cross-functional team to deliver AI-powered products, inventing and introducing state-of-the-art optimization techniques, and contributing to the technical vision and the long-term roadmap of foundational AI systems at Capital One. The preferred qualifications required are about 8+ years of experience deploying scalable and responsible AI solutions on cloud platforms, experience architecting complex AI systems, and excellent communication skills."
Senior Lead AI Engineer,Not specified,"New York, Plano, McLean, San Francisco, Chicago, Richmond, San Jose, Cambridge",Not specified,Not specified,08/18/2025,https://www.capitalonecareers.com/job/new-york/senior-lead-ai-engineer-foundation-model-hosting/1732/85173243040,amazon,Bachelor's degree,False,2025-08-22 21:09:30,"The job involves working with a cross-functional team to deliver AI-powered products that change how workers and customers interact with Capital One. The ideal candidate will have at least a Bachelor's degree in a field such as Computer Science and at least 6 years of experience developing AI and ML algorithms or technologies. They will also proficient in designing, developing, and integrating complex AI systems, and deploying scalable and responsible AI solutions on cloud platforms."
Senior Lead AI Engineer,,"McLean, Cambridge, Richmond, San Francisco","Virginia, Massachusetts, California",,08/18/2025,https://www.capitalonecareers.com/job/mclean/senior-lead-ai-engineer-sdks/1732/85173242960,amazon,"Bachelor's degree, Master's degree",False,2025-08-22 21:09:47,"The candidate would work on AI-powered products, build AI software components, design AI systems, and lead a team of engineers, amongst other duties. Candidates are expected to have a Bachelor's degree in a related field with at least 6 years of experience or a Master's degree with at least 4 years of experience in developing AI and ML algorithms or technologies. The job locations are McLean, Virginia; Cambridge, Massachusetts; Richmond, Virginia; and San Francisco, California."
Senior Lead AI Engineer,,"Cambridge, New York, San Francisco, San Jose, McLean","MA, NY, CA, CA, VA",,08/18/2025,https://www.capitalonecareers.com/job/cambridge/senior-lead-ai-engineer-llm-customization-and-finetuning/1732/85173242928,amazon,Bachelor's degree,False,2025-08-22 21:10:05,"The role requires a Bachelor's degree in Computer Science, AI, Electrical Engineering, Computer Engineering, or related fields along with at least 6 years of experience in developing AI and ML algorithms or technologies. The responsibilities associated with the role include partnering with a cross-functional team of engineers, research scientists, technical program managers to deliver AI-powered products. The ideal candidate would be someone with a deep technical background and a passion for exploring and applying the latest research in AI."
"Senior Software Engineer, Full Stack",NA,Plano,Texas,NA,08/21/2025,https://www.capitalonecareers.com/job/plano/senior-software-engineer-full-stack/1732/85281183664,amazon,Bachelor's degree,False,2025-08-22 21:10:21,"The job involves designing, developing, testing, implementing and supporting technical solutions in full-stack development tools and technologies. The page mentions several specific requirements, such as a Bachelor's degree, at least 3 years of experience in software engineering, and experience with various technologies and practices like JavaScript, Java, Python, Go, AWS, etc."
"Senior Software Engineer, Full Stack",,"McLean, Richmond",Virginia,"$158,600 - $181,000 for McLean, VA and $144,200 - $164,600 for Richmond, VA",08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/85281183520,amazon,,False,2025-08-22 21:10:41,"The job is for a Senior Software Engineer, Full Stack with locations in McLean and Richmond, Virginia. The candidate should be passionate about marrying data with emerging technologies and have at least 3 years of experience in software engineering. Programming languages like JavaScript, Java, HTML/CSS, TypeScript, SQL, Python, and Go are required, as well as experience with AWS, GCP, Microsoft Azure, or another cloud service, and open source frameworks."
"Lead Software Engineer, Full Stack",,West New York,New Jersey,"$211,000 - $240,800/year",08/21/2025,https://www.capitalonecareers.com/job/west-new-york/lead-software-engineer-full-stack/1732/85281182768,amazon,,False,2025-08-22 21:10:58,"The position is for a Lead Software Engineer, Full Stack, based in West New York, New Jersey. The job involves leading a portfolio of diverse technology projects and a development team. Part of the job responsibilities include solving complex business problems within a fast-paced, collaborative, inclusive, and iterative delivery environment."
Lead Software Engineer,Not Provided,New York,NY,"$211,000 - $240,800",08/21/2025,https://www.capitalonecareers.com/job/new-york/lead-software-engineer-bank-tech/1732/85280099520,amazon,Master's Degree,False,2025-08-22 21:11:16,"This role for a Lead Software Engineer at Capital One is based in New York, NY. Candidates require at least 4 years of software engineering experience excluding internships, and at least 1 year of experience with cloud computing. The full-time role offers a salary range between $211,000 - $240,800 annually. Capital One includes performance-based incentives which may include cash bonuses or long-term incentives as a part of their comprehensive benefits package."
Principal Associate- Card Supply Chain Risk Management,N/A,"Richmond, Chesapeake, Tampa, Las Vegas, Plano, Wilmington, Lincoln, St. Cloud","VA, FL, NV, TX, DE, NE, MN",Varies by location,08/21/2025,https://www.capitalonecareers.com/job/richmond/work-from-home-principal-associate-card-supply-chain-risk-management/1732/85280099488,amazon,N/A,False,2025-08-22 21:11:37,"This Principal Associate role involves risk management of the physical card/plastics supply chain process and requires at least three years of experience in Risk Management, Process Management and Control Testing or Internal Audit. The candidate will also have responsibilities related to the development, execution, and evolution of Capital One's processes and controls. The position is remote but requires the candidate to live within a 100-mile radius of specified zip codes."
Part Time Branch Ambassador - Suffolk Areas,,"Huntington Station, Ronkonkoma, Bay Shore",New York,,08/07/2025,https://www.capitalonecareers.com/job/huntington-station/part-time-branch-ambassador-suffolk-areas/1732/84767015072,amazon,"High School Diploma, GED, or Equivalent Certification",False,2025-08-22 21:11:55,"The responsibilities of the job role include working with customers, carrying out transactions such as check cashing, deposits, transfers and withdrawals, and adhering to established operational policies and procedures. Basic qualifications for the role are a High School Diploma, GED, or Equivalent Certification along with at least 1 year of Retail, Sales or Customer Service experience and at least 6 months of cash handling experience."
Business Risk Guide- Enterprise Services Risk Office,Not Provided,"McLean, Richmond, Chicago, Wilmington, Plano, New York","McLean, VA; Richmond, VA; Chicago, IL; Wilmington, DE; Plano, TX; New York, NY","$115,900 - $158,700/year",08/21/2025,https://www.capitalonecareers.com/job/mclean/business-risk-guide-enterprise-services-risk-office/1732/85280099456,amazon,Bachelor's degree,False,2025-08-22 21:12:16,"The job involves risk management and analytical work on high profile Risk Management projects for Capital One’s Enterprise Services (ES) Risk organization. Responsibilities include conducting risk reviews, facilitating risk mitigation activities, and leading discussions. The candidate should have excellent problem-solving, analytical, critical thinking skills and ability to support multiple projects simultaneously."
Senior Data Analyst- Enterprise Risk Management,Not provided in the content,"McLean, Richmond",Virginia,"McLean: $109,000/yearly, Richmond: $99,100/yearly",08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-data-analyst-enterprise-risk-management/1732/84767069936,amazon,Not provided in the content,False,2025-08-22 21:12:33,"The job involves leveraging analytic and technical skills to build data solutions to tackle business problems. Part of the work includes innovation, business intelligence and data management. The job application process involves four steps including application, screening and scheduling, interviews, and decision making."
"Senior Manager, Operations – Global Security Operations Center (GSOC)",,McLean,Virginia,,08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-manager-operations-global-security-operations-center-gsoc/1732/85280099424,amazon,,False,2025-08-22 21:12:53,"The job is about overseeing all GSOC shift operations and ensuring high-quality, consistent, and mission-driven execution. It requires at least 3 years experience leading a Security Operations Center, Emergency Response Center, or Call Center and at least 5 years of people leadership experience. The role is expected to work closely with the Senior Manager of GSOC Strategy to translate strategic vision into operational excellence."
"Senior Software Engineer, Back End (Python)",,"Richmond, McLean, Plano","Virginia, Texas",,08/20/2025,https://www.capitalonecareers.com/job/richmond/senior-software-engineer-back-end-python/1732/85253382368,amazon,Bachelor’s Degree,False,2025-08-22 21:13:11,"The job is available in Richmond, Virginia, McLean, Virginia, and Plano, Texas. The responsibilities include collaborating with Agile teams and working with various programming languages such as Python, SQL, Node, Go, and Scala. The qualifications range from having a Bachelor’s Degree to experience with various programming languages, AWS, GCP, Azure, or another cloud service."
Senior AI Engineer,,"San Francisco, McLean, New York, San Jose, Cambridge","San Francisco, CA; McLean, VA; New York, NY; San Jose, CA; Cambridge, MA","$158,600 - $181,000 in Cambridge, MA and McLean, VA; $173,000 - $197,400 in New York, NY, San Francisco, CA, and San Jose, CA",08/18/2025,https://www.capitalonecareers.com/job/san-francisco/senior-ai-engineer-llm-core/1732/85173243216,amazon,Bachelor's degree,False,2025-08-22 21:13:35,"The job vacancy is for a Senior AI Engineer at Capital One. The engineer will work in the Intelligent Foundations and Experiences (IFX) team. Duties include designing, developing, testing, deploying, and supporting various AI software components. The preferred candidate should have a Bachelor's degree and at least 3 years of experience developing AI and ML algorithms or technologies."
"Manager, Data Scientist",Not available,"McLean, New York, Richmond, Illinois","Virginia, New York, Virginia, Illinois",Varies based on location,08/21/2025,https://www.capitalonecareers.com/job/mclean/manager-data-scientist/1732/84766998208,amazon,Degree in a quantitative field,False,2025-08-22 21:13:53,"Job involves partnering with cross-functional team using technologies like Python, Conda, AWS, H2O, Spark. Ideal candidate should be creative, a leader, technical, and statistically minded with experience in large scale data analysis, machine learning and relational databases. The company offers a comprehensive, competitive, and inclusive set of health, financial and other benefits."
Senior Distinguished Engineer - Payment Cryptography (Remote-Eligible),,Remote,,,08/21/2025,https://www.capitalonecareers.com/job/chicago/senior-distinguished-engineer-payment-cryptography-remote-eligible/1732/85280099344,amazon,Bachelor’s Degree,False,2025-08-22 21:14:11,"The position involves working at the intersection of advanced cryptography, payment industry standards, and physical hardware. The main responsibilities of the role include articulating and evangelizing a bold technical vision for the domain, decomposing complex problems into practical solutions, ensuring the quality of technical design and implementation, and handling several projects simultaneously. Basic qualifications include a Bachelor’s Degree and at least 9 years of experience in Enterprise architecture, Security engineering, and cloud computing."
Compliance Advisory Specialist II,Not available,"Richmond, McLean, Riverwoods, Chicago","Richmond, VA; McLean, VA; Riverwoods, IL; Chicago, IL","Chicago, IL: $86,000 - $98,200; McLean, VA: $94,600 - $107,900; Richmond, VA: $86,000 - $98,200; Riverwoods, IL: $86,000 - $98,200",08/07/2025,https://www.capitalonecareers.com/job/richmond/compliance-advisory-specialist-ii/1732/84767065152,amazon,High School Diploma or GED,False,2025-08-22 21:14:30,"The job entails executing risk-based fair lending testing and complaint reviews, conducting testing on a schedule, analyzing data from multiple sources, reviewing complaints, establishing relationships with compliance advisors and business areas, and assisting in communicating results to compliance officers. The role is eligible to earn performance based incentive compensation."
Full Time Branch Ambassador,NA,Glen Cove,New York,NA,08/21/2025,https://www.capitalonecareers.com/job/glen-cove/full-time-branch-ambassador-glen-cove/1732/85280099296,amazon,NA,False,2025-08-22 21:14:45,"Job opening at Capital One for the position of a Full Time Branch Ambassador at Glen Cove, New York. They are looking for someone who is customer-friendly, compliant with banking policies and regulations, adaptable with a growth mindset, digitally savvy, and has at least a year of Retail, Sales, or Customer Service experience. The post also lists the benefits that Capital One offers for its employees."
Customer Service Coordinator for Digital Operations,,"Richmond, Tampa, Plano","Richmond, VA; Tampa, FL; Plano, TX",$21 per hour,08/21/2025,https://www.capitalonecareers.com/job/richmond/work-from-home-customer-service-coordinator-digital-operations/1732/85280099280,amazon,,False,2025-08-22 21:15:03,"The job discussed is a work from home Customer Service Coordinator for Digital Operations. It is open to candidates living within a 100 miles radius of a number of zip codes in places such as Richmond, VA; Tampa, FL; Plano, TX, etc. The required qualifications are at least 2 years of customer service or call center experience and at least 1 year of Google Suite or Microsoft Office experience."
Full Time Branch Ambassador,Not provided,South Nassau Area(Locations in New York),New York,"$51,542 - $54,600",08/07/2025,https://www.capitalonecareers.com/job/valley-stream/full-time-branch-ambassador-south-nassau-area/1732/84767014960,amazon,High school diploma,False,2025-08-22 21:15:20,"The Branch Ambassador role at Capital One in the South Nassau Area requires at least a high school diploma, one year of Retail, Sales, or Customer Service experience, and at least 6 months of cash handling experience. The job involves assisting customers with banking services, adhering to banking regulations, and educating customers about Capital One's offerings. The candidate should be customer-experience oriented, tech-savvy, adaptable, and growth-minded. Other Branch Ambassador positions across different locations are also open for application."
"Lead, Software Engineer, Full Stack",,McLean,Virginia,,08/21/2025,https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack/1732/85280099248,amazon,"['Bachelor’s Degree', ""Master's Degree""]",False,2025-08-22 21:15:37,"This is a job ad listing for Capital One. The job involves building and pioneering in the technology space and solving complex business problems. The chosen candidate will work with a variety of languages and tools and will be part of a team of makers, breakers, doers, and disruptors. The basic qualifications include a degree and multiple years of experience in various software engineering areas. Preferred qualifications include a Master's Degree and more specific software and management experience."
"Manager, Compensation",33496113-0d70-4914-97eb-70f20f049d5b,McLean,Virginia,"$158,400 - $180,800/year",08/07/2025,https://www.capitalonecareers.com/job/mclean/manager-compensation/1732/84766995680,amazon,Bachelor's degree,False,2025-08-22 21:15:56,"The role of Manager, Compensation at Capital One involves leading a team of compensation analysts, implementing process improvements, automating manual compensation processes, and other responsibilities. The role requires a bachelor’s degree or equivalent military experience and at least 4 years of experience in Compensation, Finance or Analytics, while a Master’s degree and experience with Workday and/or Workday Advanced Compensation module are preferred qualifications."
"Lead Software Engineer, Full Stack",Not provided,"McLean, Richmond",Virginia,Not specified,08/21/2025,https://www.capitalonecareers.com/job/mclean/lead-software-engineer-full-stack/1732/85280099216,amazon,Master's degree,False,2025-08-22 21:16:19,"The job involves leading a portfolio of technology projects and a team of developers. The applicant must have at least 4 years of software engineering experience and at least 1 year of experience with cloud computing. Preferred qualifications include a Master's Degree, 7+ years experience with certain programming languages, 3+ years of experience with cloud services, 4+ years of experience in open source frameworks, 1+ years of people management experience, and 2+ years of experience in Agile practices. The role offers different annual salaries for McLean and Richmond locations."
Manager Data Analyst - Retail Bank,Not mentioned in the text,"McLean, Richmond",Virginia,"McLean, VA ($158,400 - $180,800/year), Richmond, VA ($144,000 - $164,400/year)",08/21/2025,https://www.capitalonecareers.com/job/mclean/manager-data-analyst-retail-bank/1732/80989894560,amazon,Bachelor's degree,False,2025-08-22 21:16:40,"The specific job post highlighted is a 'Manager Data Analyst - Retail Bank' position at Capital One. This role involves leveraging analytical skills to drive current and future strategy, leading a team of junior analysts, and working in various areas of data analysis. The job is available in the locations of McLean and Richmond in Virginia."
"Senior Associate, Capital Markets and Risk - Collateral Operations",NA,McLean,Virginia,"$109,000 - $124,400/year",08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-associate-capital-markets-and-risk-collateral-operations/1732/85280099072,amazon,Bachelor's Degree or Military experience,False,2025-08-22 21:16:58,"The job involves calculating, collecting, and posting margins for derivative transactions, ensuring posted collateral is maintained as per regulatory requirements, monitoring initial margin threshold with each counterparty, identifying margin discrepancies and managing the valuation dispute process, and supporting corporate collateral management programs. It requires at least 2 years of experience with Treasury/Capital Markets or Finance, a Bachelor's Degree or Military experience. It is a full-time role and is also eligible for performance-based incentive compensation."
"Senior Associate, Finance Product and Data Solutions Risk Advisor",Not Available,"McLean, Richmond",Virginia,Not Available,08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-associate-finance-product-and-data-solutions-risk-advisor/1732/85280099040,amazon,Bachelor's Degree or equivalent military experience,False,2025-08-22 21:17:17,"Sr Associate role at Capital One in Finance Risk Management team. The role involves building connections, performing risk assessments, identifying themes and reporting on program health. It requires a Bachelor's Degree or equivalent military experience, minimum 2 years experience in a Finance-related field, and at least 1 year of Operational Risk advisory or Audit experience. The job supports on-site working from McLean or Richmond, Virginia."
"Senior Associate, Compensation Analytics",Not available,"McLean, Richmond",Virginie,Not mentioned,08/07/2025,https://www.capitalonecareers.com/job/mclean/senior-associate-compensation-analytics/1732/84766996432,amazon,"Degree in Accounting, Statistics, Business Administration, Economics, Finance, or Human Resources",False,2025-08-22 21:17:37,"The role requires at least 1 year of experience in Compensation, Finance, or Analytics, or a combination thereof and at least 1 year of experience in Excel or Google Sheets. Preferred qualifications include a degree in Accounting, Statistics, Business Administration, Economics, Finance, or Human Resources and 2+ years of experience in Compensation, Finance or Analytics or a combination. Candidates are expected to have experience with Excel and developing data-based stories in PowerPoint or Google Slides, experience with Workday or Workday Advanced Compensation module, SQL, Python, agile delivery, benchmarking tools like MarketPay or reporting tools like Tableau, Business Objects, and to have a Certified Compensation Professional (CCP) certification."
"Senior Software Engineer, Full Stack",,"McLean, Richmond",Virginia,"McLean, VA: $158,600 - $181,000, Richmond, VA: $144,200 - $164,600",08/21/2025,https://www.capitalonecareers.com/job/mclean/senior-software-engineer-full-stack/1732/85280097376,amazon,Bachelor's Degree,False,2025-08-22 21:17:55,"The job role involves collaboration with Agile teams for designing, developing, testing, implementing, and supporting technical solutions. Basic qualifications include a Bachelor's Degree and at least 3 years of experience in software engineering. Preferred qualifications include 5+ years of experience in JavaScript, Java, TypeScript, SQL, Python, or Go, 1+ years of experience with AWS, GCP, Microsoft Azure, or another cloud service, 3+ years of experience in open source frameworks, and 2+ years of experience in Agile practices."
"Senior Platform Engineer, Workday (Workday Extend)",,"McLean, Plano, Richmond","Virginia, Texas, Virginia",,08/07/2025,https://www.capitalonecareers.com/job/mclean/senior-platform-engineer-workday-workday-extend/1732/84767065248,amazon,,False,2025-08-22 21:18:12,"The job involves designing and developing custom applications and extensions using Workday Extend, collaborating with HR business partners, and defining technical specifications. A minimum of 4 years of experience in platform engineering on HR platforms and at least 2 years of experience designing and developing integration solutions are required."
