job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
Sr Principal Cyber Software Engineer Test,R10203488,Annapolis Junction,Maryland,"$151,100.00 - $226,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060496149&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree,False,2025-08-23 19:37:14,"Northrop Grumman's Sensing & Secure Solutions Operating Unit is actively seeking a talented SW Test Engineer expert to join a Northrop Grumman primed program. This position's work location is in Annapolis Junction Maryland and is part of the Mission Systems Sector within Northrop Grumman. We are looking for you to join our team as a Sr Principal Cyber Software Test Engineer based out of Annapolis Junction, MD."
Principal Cyber Software Engineer Test,R10203463,Annapolis Junction,Maryland,"$121,400.00 - $182,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060494377&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,BS + 5 years of exp; MS + 3 years of exp: PhD + 1 years of exp,False,2025-08-23 19:37:21,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. We’re looking for innovators, who can help us keep building on our wide portfolio of secure, affordable, integrated, and multi-domain systems and technologies that fuel those missions. By joining in our shared mission, we will support yours of expanding your personal network and developing skills, whether you are new to the field or an industry thought-leader."
Manager Program Control 3,R10203586,Elkton,Maryland,"$162,300.00 - $243,500.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060499973&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Business Administration, Accounting, Finance, or related discipline with 9+ years of related experience – OR – MBA with 7+ years of related experience.",False,2025-08-23 19:37:28,"Northrop Grumman Defense Systems is currently seeking a Manager of Program Control 3 who would be the Business Management lead for a portfolio of programs within the Propulsion & Controls Business Unit. The Northrop Grumman Propulsion Systems and Controls (PS&C;) facility in Elkton, Maryland began solid-propellant rocket operations in 1948. The role will include, but not limited to: Business Management partner to the Program Management Lead."
Sr Principal HR Business Partner,R10203545,Baltimore,Maryland,"$108,400.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060498454&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Business, Human Resource Management, Organization Development, Industrial Organizational Psychology, or related field required plus 8+ years of relevant experience in HR – OR – 6+ years of relevant experience with a Master’s degree. Will consider 12 years of relevant experience in lieu of degree requirement.",False,2025-08-23 19:37:36,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. The HR Business Partner will support 2 Business Unit Vice Presidents and their respective teams. The HR Business Partner will become part of our HR team supporting the Airborne Multifunction Sensors (AMS) Division. The ideal candidate will be able to demonstrate leadership and relationship building skills, a commitment to ethics and integrity, and the capability to innovate while challenging traditional ways of doing business."
Circuit Design Support Engineer,R10203489,"Linthicum, Aurora","Maryland, Colorado","$105,400.00 - $158,000.00/year",NA,https://jobs.northropgrumman.com/careers?pid=1340060496229&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree,False,2025-08-23 19:37:45,"You will join our team of scientists and engineers in support of the design of integrated circuits for emerging applications in low temperature environments. The role is 100% onsite in Linthicum or Annapolis Junction, MD. Responsibilities include close interaction and collaboration with the analog and digital design engineers, provide CAD tool support and methodology training to design team and enable and improve design and verification flows. You need to have a solid knowledge of the Cadence design tools, particularly the Virtuoso Schematic, Layout, and ADE (Spectre preferred) environment."
Sr Staff Quantum Modeling Physicist,R10203538,"Linthicum, Annapolis Junction",Maryland,"$217,300.00 - $325,900.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060498230&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Master of Science Degree in theoretical physics, applied mathematics, or STEM related engineering field and 12 plus years of relevant technical professional experience. Ph.D. in theoretical physics, applied mathematics, or STEM related engineering field and 10 plus years of relevant technical professional experience.",False,2025-08-23 19:37:54,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. The position requires full time work on-site at Northrop Grumman’s Linthicum, MD area facilities or our Annapolis Junction, MD facilities."
Staff SEIT Lead Systems Engineer,R10203515,"Annapolis Junction, Linthicum",Maryland,"$163,200.00 - $256,400.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060497717&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's Degree,False,2025-08-23 19:38:01,"At Northrop Grumman, employees have opportunities to work on life-impacting systems around the world. The company seeks those with new ideas and a pioneering spirit. This specific position is for a Staff SEIT Lead Systems Engineer that will operate in a team environment to develop innovative solutions. The primary location for this role is in Linthicum, Maryland or Annapolis Junction."
Principal / Sr. Principal Test Software Engineer,R10203613,Linthicum,Maryland,"$105,400.00 - $158,000.00, $131,100.00 - $196,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060500728&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in Computer Science, Computer Engineering, Software Engineering, or another STEM discipline",False,2025-08-23 19:38:07,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way."
U109 Solid State Technician - 4th Shift,R10203524,Linthicum,Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060497806&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High school graduate or equivalent. Must possess an Associate Degree (minimum of 60 semester hours) or two years (minimum 60 semester hours) of college level study. Must possess a minimum of 6 semester hours in Science, Technology, Engineering, Mathematics, or a related field of study.",False,2025-08-23 19:38:14,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. Northrop Grumman Mission Systems is seeking Solid State Technicians to join its organization. This position is located in Linthicum, MD."
Sr Principal Engineer RF Microwave Design,R10203504,Baltimore,Maryland,"$131,100.00 - $196,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060497774&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelors Degree in Engineering or related discipline,False,2025-08-23 19:38:22,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. Northrop Grumman Mission Systems is seeking a Hardware Subsystem Integration and Test Engineer to support the Emerging Capabilities and Development division."
Sr Principal Business Management Analyst,R10202877,"Elkton, Palm Beach Gardens","Maryland, Florida","$103,200.00 - $162,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060403586&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree, Master’s degree",False,2025-08-23 19:38:30,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Northrop Grumman Weapons Systems is currently seeking a Business Management Analyst for our Elkton, Maryland and Palm Beach Gardens, Florida locations. As a Business Management Analyst, you will be responsible for supporting our development and production programs. The Business Manager of a Market Area will be a strategic business partner from the initial program pursuit through execution. You will be responsible for a variety of tasks such as consolidating and analyzing monthly, quarterly, and annual financial market area reports, supporting cash management activities, leading program specific activities and providing programmatic overview training and direction to individual financial analysts assigned to programs within the Market Area."
U109 Engineering Test Lab Technician C - 1st Shift,R10203567,"Baltimore, Linthicum",Maryland,NA,NA,https://jobs.northropgrumman.com/careers?pid=1340060498886&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"High school graduate, Associate’s Degree (minimum 60 semester hours) or two years (minimum 60 semester hours) of college level study with a major in Electronics OR a minimum of six months military electronic school plus two years working experience",False,2025-08-23 19:38:38,"Northrop Grumman Mission Systems is seeking an Engineering Test Lab Technician C to join its Environmental Test Lab. Individuals will perform environmental and evaluation tests and troubleshoot a variety of electronic and electro-mechanical components and assemblies, using environmental simulation facilities and associated test equipment. The individual will also construct simple test fixtures, perform minor repairs or modifications to test fixtures and prepare and maintain necessary reports and records as required. This is a 1st shift position."
Staff Test Software Engineer,R10203608,Linthicum,Maryland,"$163,200.00 - $244,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060500641&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in Computer Science, Computer Engineering, Software Engineering, or another STEM discipline",False,2025-08-23 19:38:47,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. The software engineer will design, develop, integrate and test software that manages test equipment and executes tests for a Space payload unit ensuring compliance to established requirements. The responsibilities include: active participation in cross-functional scrum teams, design reviews, and other reviews, as required. The selected individual will actively participate in technical, peer-reviews to ensure system/software requirements are being met from an end-to-end system point of view. While not all positions will require an active clearance to start, all positions are contingent on the candidate’s ability to obtain and hold a Top Secret/SCI clearance."
Staff Systems Engineer - EW Analyst,R10203311,Baltimore,Maryland,"$163,200.00 - $244,800.00/year",NA,https://jobs.northropgrumman.com/careers?pid=1340060468094&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree with 12 years of experience, master's degree with 10 years of experience or Ph.D. with 8 years of experience",False,2025-08-23 19:38:55,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. This position is based out of Linthicum, MD, and will be 100% on-site. As the Staff Systems Engineer - EW Analyst for RF sensors, you will work on some of the most advanced systems in the U.S. arsenal. You will be supporting the integration and verification of the most advanced EW system ever deployed on a Naval platform."
Senior Principal Systems Engineer - EW Analyst,R10203300,"Baltimore, Linthicum",Maryland,"$131,100.00 - $196,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060467762&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s degree,False,2025-08-23 19:39:04,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. We’re looking for innovators who can help us keep building on our wide portfolio of secure, affordable, integrated, and multi-domain systems and technologies that fuel those missions. We are looking for you to join our team as a Senior Principal Systems Engineer - EW Analyst to join our Maritime/Land Systems & Sensors (MLSS) organization. You will be supporting the integration and verification of the most advanced EW system ever deployed on a Naval platform. This position is based out of Linthicum, MD and will be 100% on-site."
Staff Planning Analyst Engineer,R10203346,"Baltimore, Huntsville","Maryland, Alabama","$148,400.00 - $222,600.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060474276&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree with 12 years of experience, a Master’s degree with 10 years of experience or a PhD with 8 years of experience in Science, Technology, Engineering or Mathematics or related technical fields",False,2025-08-23 19:39:11,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Northrop Grumman is seeking a qualified and experienced Staff Planning Analyst Engineer to join Tactical Fighters Business Unit. This position would be based in Baltimore, MD, which requires being onsite, and does not support remote or hybrid work. The selected candidates are expected to be technically savvy, self-motivated, highly organized, and detail oriented and possess effective verbal and written communication skills."
Principal OR Sr. Principal Advanced Test Capabilities Physicist,R10203410,"Linthicum, Annapolis Junction",United States-Maryland,"$127,400.00 - $191,200.00, $158,600.00 - $238,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060479498&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Science, Technology, Engineering, or Mathematics (STEM), Master's degree in STEM related field, PhD in STEM related field",False,2025-08-23 19:39:20,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Northrop Grumman Mission Systems (NGMS) is seeking candidates for the position of Principal or Sr. Principal Advanced Test Capabilities Physicist with a robust scientific background. This position requires full-time on-site work at our Advanced Technology Laboratory (ATL) in Linthicum, MD location or our Annapolis Junction, MD location."
Digital Ecosystem IT Systems Engineer,R10203372,Annapolis Junction,Maryland,"$171,000.00 - $256,400.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060478519&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor of Science degree and 12 years of relevant professional experience, or a Master of Science degree and 10 years of relevant professional experience, or a PhD and 8 years of relevant professional experience.",False,2025-08-23 19:39:27,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Northrop Grumman Mission Systems has an open opportunity for a Digital Ecosystem IT Systems Engineer. This position will be located in Annapolis Junction, MD; the candidate selected for this position will be required to work on-site, full-time, at our Annapolis Junction, MD campus. The IT Systems Engineer is the technical lead responsible for aspects of the technical baseline and system design of the Digital Ecosystem."
Principal / Senior Principal Systems Engineer (MBSE),R10203406,"Linthicum, Redondo Beach","Maryland, California","$105,400.00 - $165,500.00, $131,100.00 - $206,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060479652&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s Degree in a STEM (Science, Technology, Engineering or Mathematics) discipline",False,2025-08-23 19:39:38,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work."
Principal / Senior Principal Systems Engineer (Modeling& Simulation),R10203421,"Linthicum, Redondo Beach","Maryland, California","$105,400.00 - $165,500.00 or $131,100.00 - $206,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060479840&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:39:46,"This position will serve on-site in the greater Baltimore, MD area OR Redondo Beach, CA. This requisition may be filled as a Principal Systems Engineer (Modeling & Simulation) or Senior Principal Systems Engineer (Modeling & Simulation). The role is contingent upon acquiring and maintaining a US Government security clearance. The position requires the individual to have a strong understanding of Systems Engineering fundamentals, principles, and processes. Demonstrated experience with MBSE, flexibility and strong ability to communicate cross-functionally are desired attributes."
Principal / Senior Principal Systems Engineer (Requirements Management),R10203422,"Linthicum, Redondo Beach","Maryland, California","$105,400.00 - $165,500.00 or $131,100.00 - $206,000.00 depending on seniority level",NA,https://jobs.northropgrumman.com/careers?pid=1340060479928&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s Degree in a STEM (Science, Technology, Engineering or Mathematics) discipline",False,2025-08-23 19:39:55,"This position involves serving as part of the SEIT team on an IPT (Segment-Level) within a large Program (System-Level) consisting of multiple IPTs. The selected candidate will be expected to plan and execute requirements management for a major segment of an extremely complex system across the program lifecycle, prepare engineering packages for major program milestones/reviews, and collaborate with engineers responsible for system-level requirements management among other responsibilities. The position is potentially available in either Baltimore, MD or Redondo Beach, CA."
Staff Systems Engineer (MBSE),R10203168,"Linthicum, Annapolis Junction",Maryland,"$163,200.00 - $256,400.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060455872&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in a STEM discipline with 12 years of experience, a Master's degree in a STEM discipline with 10 years of experience or a PhD in a STEM discipline with 8 years of experience",False,2025-08-23 19:40:05,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. An organization within Northrop Grumman’s Mission Systems Sector, Microelectronics Design and Applications (MDA) is a leading innovator in advanced microelectronics design and fabrication. Our employees are not only part of history, they're making history."
Staff Embedded Software Engineer (Flight and Test Lead),R10203181,Linthicum,Maryland,"$163,200.00 - $244,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060456577&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree,False,2025-08-23 19:40:11,"Northrop Grumman's Space Systems is seeking a Staff Software Development Engineer in Linthicum, MD to help develop enhance, and maintain software on cutting edge space products and systems. This position will lead both Flight Software and Test Software. The systems the software engineer will be working on are focused on sensor command and control, sensor system test (command of test equipment and emulation) for a variety of Space platforms. Selected individuals will work on an agile development team, primarily using C, C++, Python, or TCL."
Environmental Health& Safety Engineer (3/4),R10203042,Baltimore,Maryland,"$95,800.00 - $143,600.00 - $119,200.00 - $178,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060437455&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor of Science (BS) degree in industrial hygiene, safety, engineering, environmental science, or a related field",False,2025-08-23 19:40:19,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way."
Space Electrical Engineer / Principal Electrical Engineer,R10203188,Linthicum,Maryland,"$85,400.00 - $128,000.00Salary Range 2: $105,400.00 - $158,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060456704&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor of Science Degree in Electrical Engineering, Computer Engineering, Systems Engineering, Software Engineering, or other related Science, Technology, Engineering, or Math (STEM)",False,2025-08-23 19:40:27,"At Northrop Grumman, our employees work on revolutionary systems that impact lives globally. We are pioneering technologies such as stealth bombers and space missions. We are looking for an Electrical Engineer or Principal Electrical Engineer to join our Space Systems organisation in Linthicum, MD. Responsibilities include panel & cable design, electrical interconnects & schematics, developing acceptance criteria & certification procedures, and hardware checkout/troubleshooting. This role may be staffed at the Electrical Engineer (Level 2) or Principal Electrical Engineer (Level 3)."
Principal/Sr. Principal Systems Engineer (Cable Hardware Engineering Lead),R10202998,"Linthicum, Annapolis Junction",Maryland,"$105,400.00 - $165,500.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060435682&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree in Electrical Engineering or other STEM (Science, Technology, Engineering or Mathematics) discipline",False,2025-08-23 19:40:34,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. This position requires on-site work located at our Advanced Technology Lab (ATL) in Linthicum, Maryland OR our Annapolis Junction, Maryland location. You will lead a multi-disciplinary technical team of engineers and physicists to develop novel high-density cable prototypes."
DevOps Engineer (AHT),R10203104,Hollywood,Maryland,"$89,400.00 - $134,200.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060439447&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"BS or higher degree in Science, Technology, Engineering, or Math (STEM) or related field from an ABET accredited university",False,2025-08-23 19:40:41,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. Northrop Grumman Defense Systems (NGDS) is looking for a DevOps Engineer based in Hollywood, MD."
Digital Ecosystem - Lead Systems Architect,R10203059,Annapolis Junction,Maryland,"$206,900.00 - $310,300.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060437845&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor of Science degree and 16 years of relevant professional experience, or a Master of Science degree and 14 years of relevant professional experience, or a PhD and 12 years of relevant professional experience.",False,2025-08-23 19:40:49,"The job posting is for a Digital Ecosystem Lead Systems Architect role at Northrop Grumman. The successful candidate will be responsible for the overall technical baseline and system design of the Digital Ecosystem, and will be reporting directly to the Digital Ecosystem Director. The location for the position is Annapolis Junction, MD, with a requirement for the selected applicant to work on-site, full-time. The role offers opportunities to be a part of pioneering and inventive technological advancements."
Senior Principal Experimental Thermal Engineer,R10203009,"Baltimore, Linthicum",Maryland,"$119,200.00 - $178,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060436108&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor’s Degree,False,2025-08-23 19:40:58,"The thermal analysis and design team designs and tests sensor and radar cooling systems across the Mission Systems sector, including the airborne, ground mobile, ground stationery, and surface based naval domains, and across a variety of product types ranging from environmental control systems (ECS), sensor and radar cooling solutions, chassis, CCAs, and device level cooling applications. Design and test advanced electronics thermal management solutions using heat transfer principles to meet optimal thermal performance. Requires hands on experimental thermal research, and thermal design verification for electronics cooling applications, but also requires strong understanding of thermal management of electronics. Perform electronics thermal analysis, requiring experience in heat transfer, including liquid cooled, air-cooled, two-phase flow, and refrigeration thermal solutions for Mission Systems platforms such as airborne, ground based, and naval applications. Lead thermal designs by owning thermal requirement compliance, thermal architecture, and thermal performance of the design, while mentoring less experienced thermal engineers."
Contract Administrator,R10202862,Linthicum,MD,"$70,600.00 - $105,800.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060403309&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree,False,2025-08-23 19:41:05,"Northrop Grumman Mission Systems is seeking a Contract Administrator to join our Contracts team in supporting the Global Tactical Programs Operating Unit and is based in Linthicum, MD. This position requires a basic understanding of DOD contracting, excellent communication skills and strong organizational and customer service skills. Associated responsibilities include administering, extending, negotiating, and terminating standard and nonstandard contracts and acting as the primary interface with the customer for contractual issues. The Contract Administrator will be responsible for supporting contract administration, and customer contact activities to provide and ensure proper contract acquisition and fulfillment in accordance with company policies, legal requirements, and customer requirements."
ELECTRONICS TEST TECHNICIAN,R10202587,Sykesville,Maryland,"$50,332.76 - $121,149.77",NA,https://jobs.northropgrumman.com/careers?pid=1340060379056&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Associate of Science degree (or Technical degree) in electronic technology OR Graduate of a two-year, full time electronic technology school OR Six months of military electronics school",False,2025-08-23 19:41:16,"The selected candidate must be able to apply electronic principles to test and troubleshoot complex circuits and devices for circuit cards, sub-assemblies, and large cabinet systems. A Test Technician should also be proficient at using a broad range of measuring and monitoring equipment (e.g., oscilloscopes, function/waveform generators, counters, power supplies, multi-meters, current sensors, voltage/current probes, etc.) to both perform the tests as specified and to troubleshoot down to the component level. The Test Technician will perform acceptance test procedures that verify equipment function."
Principal / Senior Principal Metrology Characterization Engineer,R10203067,Linthicum,Maryland,"$105,400.00 - $158,000.00, $131,100.00 - $196,700.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060437815&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor's degree in a STEM discipline with 5 years of experience, a Master's degree in a STEM discipline with 3 years of experience or a PhD in a STEM discipline with 1 year of relevant experience for Principal Metrology Engineer. Bachelor's degree in a STEM discipline with 8 years of experience, a Master's degree in a STEM discipline with 6 years of experience or a PhD in a STEM discipline with 3 years of relevant experience for Senior Principal Metrology Engineer.",False,2025-08-23 19:41:32,"At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history. The Northrop Grumman Microelectronics Center (NGMC) of Northrop Grumman Mission Systems is seeking an independent, motivated and resourceful Principal/Senior Principal Metrology Characterization Engineer for our Advanced Technology Lab (ATL) - located outside of Baltimore, Maryland. The candidate must be a strong team participant, have excellent communication skills, and be resourceful and multitalented. The Principal/Senior Principal Metrology Characterization Engineer will be responsible for maintaining, existing, and developing new in-line metrology recipes and techniques for metrology and characterization tools."
Metrology Characterization Engineer,R10203064,Linthicum,Maryland,"$85,400.00 - $128,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060437796&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,Bachelor's degree in a STEM discipline with 2 years related relevant experience; or Master's degree in a STEM discipline with 0 related relevant experience,False,2025-08-23 19:41:38,"Northrop Grumman Microelectronics Center (NGMC) of Northrop Grumman Mission Systems is seeking an independent, motivated and resourceful Metrology Characterization Engineer for our Advanced Technology Lab (ATL) - located outside of Baltimore, Maryland - where we design, manufacture, and test semiconductor products for internal and commercial production customers as well as emerging technology programs."
Silicon Process Integration Manager 1,R10203055,Linthicum,Maryland,"$112,600.00 - $169,000.00",NA,https://jobs.northropgrumman.com/careers?pid=1340060437673&State=Maryland&domain=ngc.com&sort_by=relevance&source=APPLICANT_SOURCE-3-504,Northrop Grumman,"Bachelor’s degree, Master’s degree or PhD in related technical discipline",False,2025-08-23 19:41:45,"At Northrop Grumman, our employees have opportunities to work on revolutionary systems. Our pioneering spirit has enabled us to be at the forefront of many technological advancements. We are looking for bold new ideas, courage and a pioneering spirit. The Silicon Process Integration Manager will be responsible for technical and management activities associated with foundry semiconductor fabrication. The ideal candidate will possess the ability to balance programmatic needs to deliver results within cost, schedule, and quality parameters while encouraging and rewarding innovative behaviors in the staff."
