job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description
Crane Operator II,14056,Washington,District of Columbia,$35 - $42,NA,https://careers.mcdean.com/jobs/14056?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 21:34:14,"Crane Operator is responsible for operating a mobile crane to lift, move, position, and reposition loads. The Operator will be required to unload crane accessories from trailers or support vehicles. The Operator receives direction from riggers and/or site supervision via verbal or hand signals to determine required load movement. The Operator will be required to perform pre- and post-trip inspections along with daily and monthly equipment inspections. Operators also follow appropriate safety procedures and maintain logs of vehicle repair status and working hours (FMCSA)."
Electrical Test Technician 1,14318,"Washington, DC",District of Columbia,$24.00 - ,NA,https://careers.mcdean.com/jobs/14318?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 21:34:22,"U.S. Electrical Testing specializes in electrical acceptance testing, maintenance testing, and commissioning services for the nation’s most recognizable mission-critical facilities, secure environments, commercial and industrial clients, and electrical contractors. The company’s capabilities include emergency response, engineering services, and turn-key installation and repair. In this role you will perform inspections, testing, troubleshooting, maintenance, repair, and start-up of low and medium voltage electrical distribution equipment, including breakers, transformers, switches, switchgear, relays, and motor control centers, as well as other electrical apparatus both in the field and in a shop environment."
Plumber 2,14215,Washington,District of Columbia,$35.00 - ,NA,https://careers.mcdean.com/jobs/14215?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:34:31,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. M.C. Dean is headquartered in Tysons, Virginia, and employs more than 5,800 professionals who engineer and deploy automated, secure, and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability."
Relay Technician 1,14315,Washington,District of Columbia,$38.43 - ,NA,https://careers.mcdean.com/jobs/14315?lang=en-us,medstar,High school diploma or GED or associate's degree in science,False,2025-08-21 21:34:39,"The job is for a Relay Technician at M.C. Dean, Inc. The role entails installing, maintaining, and programming protective relaying and metering. It also includes diagnosing system failures, reviewing schematic diagrams, and using various test equipment. The position requires a high school diploma or a GED with a minimum of 5+ years of relevant electrical experience. You may be required to travel up to 25% - 50% of the time."
Cyber Technical Specialist 4,28172,Washington,DC,"$124,880.00 - ",NA,https://careers.mcdean.com/jobs/28172?lang=en-us,medstar,"High School Diploma with 12+ years of experience with installation, troubleshooting and/or testing of electronic security systems or Associates with 10+ years of experience or Bachelor's Degree with 7+ years experience or Master's Degree with 5+ years experience",False,2025-08-21 21:34:48,"M.C. Dean is Building Intelligence. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. We are seeking a Seeking a Cyber Technical Specialist 4 that is able to work with a dynamic team of system engineers and administrators responsible for design, implementation, operations & maintenance, and cybersecurity for large complex resilient hardware and virtualized infrastructure."
Electronics Technician 2,27743,Washington,District of Columbia,$30.00,NA,https://careers.mcdean.com/jobs/27743?lang=en-us,medstar,HS diploma or GED Military Electronics Training or 4+ years of electronics installation and/or maintenance activities,False,2025-08-21 21:34:59,"The job involves various technical tasks within field operations. Performs on-site installations, maintenance, troubleshooting, and repairs of equipment and systems. Ensures the functionality and reliability of various technologies. Must possess strong problem-solving skills, technical proficiency, and the ability to communicate effectively with clients and team members. Utilizes and comprehends project safety plans, enforcing adherence to policies. Analyzes and interprets complete drawing packages to assess constructability, ensuring accuracy and completeness."
Project Leader 1 - DC Metro Area,27608,"District of Columbia, Washington",DC,$10,NA,https://careers.mcdean.com/jobs/27608?lang=en-us,medstar,"BS in Electrical Engineering, Mechanical Engineering, Computer Science, Computer Engineering, Math, or Physics",False,2025-08-21 21:35:09,"The Project Leader 1 is responsible for the overall administration, organization and implementation of multiple electrical and electronic security system projects ranging in size from $10k to $5MM+. These may include new installations or operations and maintenance functions. The role involves planning and forecasting all installation activities using a project schedule and InfraLink®, tracking statuses and ensuring the project team advances projects, working with program manager and recruiting team members to identify and track manpower needs, and participating in USCP-team recurring planning and status forums to provide updates and contribute/collaborate."
Industrial Electrical Technician 3 - DC Water,27398,"Washington, DC",District of Columbia,$40.00 - ,NA,https://careers.mcdean.com/jobs/27398?lang=en-us,medstar,A high school diploma or GED,False,2025-08-21 21:35:17,"M.C. Dean is hiring for the post of Industrial Electrical Technician. Candidates must be certified and experienced as a DC Journeyman or Master Electrician, or possess the qualifications necessary to obtain one. Responsibilities include performing maintenance, troubleshooting, repair, and installation of industrial electrical equipment, interpreting and working from blueprints, schematics, and technical drawings, among others. The candidate should possess a high school diploma or GED, along with 6+ years of progressive, hands-on experience in facilities maintenance or complex mission-critical environments."
Communications Technician 1,28067,Washington,DC,$25.00 - ,NA,https://careers.mcdean.com/jobs/28067?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 21:35:26,"The Communications Technician 1 is responsible for the planning, layout and complete installation of new and retrofit communications equipment and systems in accordance with all applicable plans, specifications, codes and industry standards for a particular project. This includes conducting site surveys, pulling cable, terminating and testing both copper and fiber optic cable to the highest level of specifications as well as installing ancillary communications systems."
Communications Technician 2- HIRING EVENT,28066,Washington,DC,$27.00 - ,NA,https://careers.mcdean.com/jobs/28066?lang=en-us,medstar,4+ years prior experience in commercial communications industry with a high school diploma or GED or 3+ years of experience with an Associate degree.,False,2025-08-21 21:35:35,"The Telecommunications Technician 2 is responsible for planning, layout and complete installation of new commercial and retrofit commercial communications equipment and systems in accordance with all applicable plans, specifications, codes and industry standards. The candidate must have extensive experience with the installation, termination and testing of Structured Cable Plant in commercial environments. Hospital or Airport installs will be a plus."
Electronics Technician 4,27656,Washington,District of Columbia,$36.00 - ,NA,https://careers.mcdean.com/jobs/27656?lang=en-us,medstar,HS diploma or GED Military Electronics Training (minimum 720 classroom hours) or Graduation from an accredited Electronics Technician program or Graduation from an Electrical Apprenticeship program,False,2025-08-21 21:35:55,"We're seeking people driven to excellence and inspired to have a meaningful impact powering, automating, integrating, and securing the world’s most critical infrastructure and facilities. This translates into fulfilling opportunities for employees driven to excel in a meaningful career. As an employee at M.C. Dean, you will join forces with more than 5,800 professionals who engineer and deploy automated, secure and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. We are seeking an Electronics Technician 4 to join our Security and Electronic Systems (SES) business Unit."
BOC Specialist 3,27307,Washington,District of Columbia,$30.43 - ,NA,https://careers.mcdean.com/jobs/27307?lang=en-us,medstar,High school diploma or GED,False,2025-08-21 21:36:08,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission-critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. M.C. Dean is headquartered in Tysons, Virginia, and employs more than 5,800 professionals who engineer and deploy automated, secure, and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. Why join M.C. Dean? Our people are inspired by the way engineering and innovation enhance customer outcomes, improve lives, and change the world for the better."
Electronics Technician 2,27657,"Washington, DC",District of Columbia,$30.00 - ,NA,https://careers.mcdean.com/jobs/27657?lang=en-us,medstar,HS diploma or GED Military Electronics Training,False,2025-08-21 21:36:17,"We're seeking people driven to excellence and inspired to have a meaningful impact powering, automating, integrating, and securing the world’s most critical infrastructure and facilities. As an employee at M.C. Dean, you will join forces with more than 5,800 professionals who engineer and deploy automated, secure and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability. Together, we transform the way complex, large-scale systems are designed, delivered, and sustained–enhancing client outcomes, improving lives, and changing the world for the better."
Tech Specialist 4,27176,"Washington, DC",District of Columbia,"$124,880.00 - ",NA,https://careers.mcdean.com/jobs/27176?lang=en-us,medstar,High School Diploma or Associate's or Bachelors,False,2025-08-21 21:36:24,"The Technology Specialist 4 provides advanced technical leadership in the development, implementation, and maintenance of complex IT and OT systems. This role is responsible for managing multiple interconnected systems with advanced configurable integrations, ensuring optimal performance, interoperability, and security. The Technology Specialist 4 leads the planning and execution of complex projects, providing strategic guidance and technical expertise."
Electrical Test Technician 2,14316,Washington,District of Columbia,$30.00 - ,NA,https://careers.mcdean.com/jobs/14316?lang=en-us,medstar,High School Diploma/GED,False,2025-08-21 21:36:32,"U.S. Electrical Testing is seeking an Electrical Test Technician 2. The company offers services for mission-critical facilities, secure environments etc. In this role, the responsibilities include leading and performing inspection, testing, troubleshooting, maintenance, repair and start-up of low and medium voltage electrical distribution equipment. An understanding of sophisticated electrical distribution systems as well as the use of complex electrical test equipment is required. The position requires 5+ years of relevant electrical experience and travel."
NOC Tier 1 Support Specialist,27911,Springfield,Virginia,NA,NA,https://careers.mcdean.com/jobs/27911?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 21:36:42,"The NOC Tier 1 Support Specialist will primarily focus on real-time application and network monitoring to identify potential failures and performance degradations. Responsibilities include monitoring applications and network systems for performance issues, analyzing alerts, verifying incidents, and escalating issues to Tier 2 or higher as necessary. The person will also perform an initial troubleshooting steps and document findings in the ticketing, maintain operational coverage, and generate reports as needed."
Deployment Network Specialist,27912,Springfield,Virginia,NA,NA,https://careers.mcdean.com/jobs/27912?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 21:36:49,"We are seeking a Deployment Network Specialist to join our Security and Electronic Systems (SES) business Unit. As part of SES Strategic Business Unit you will be part of a team that designs, engineers, integrates, operates and maintains electronic security services inclusive of intrusion detection, access control, biometric authentication, video surveillance, audio visual, it systems, perimeter defense and command and control systems for federal, local and commercial customers across high-growth markets."
O&M; Network Engineer,27913,Springfield,Virginia,NA,NA,https://careers.mcdean.com/jobs/27913?lang=en-us,medstar,Bachelor's degree in Engineering,False,2025-08-21 21:36:59,"We are seeking a O &M; Network Specialist to join our Security and Electronic Systems (SES) business Unit. As part of SES Strategic Business Unit you will be part of a team that designs, engineers, integrates, operates and maintains electronic security services inclusive of intrusion detection, access control, biometric authentication, video surveillance, audio visual, it systems, perimeter defense and command and control systems for federal, local and commercial customers across high-growth markets. The chosen candidate will have five to eight years’ experience in network engineering technology, with a bachelor’s degree or industry equivalent experience."
Electronics Technician 4,27886,Ft. Belvoir,Virginia,NA,NA,https://careers.mcdean.com/jobs/27886?lang=en-us,medstar,"HS diploma or GED, Military Electronics Training (minimum 720 classroom hours), Graduation from an accredited Electronics Technician program, Graduation from an Electrical Apprenticeship program",False,2025-08-21 21:37:07,"Job involves installing and maintaining electronic security systems. Performing preventive maintenance requirements. Performing inspections, evaluations, and inventory. Leading teams on large complex installation projects with limited supervision. Also involves troubleshooting and isolating both systems and/or hardware at both a local and global level."
"Electronics Technician 3 - Ft. Belvoir, VA",27887,Ft. Belvoir,Virginia,NA,NA,https://careers.mcdean.com/jobs/27887?lang=en-us,medstar,HS diploma or GED Military Electronics Training (minimum 720 classroom hours) or Graduation from an accredited Electronics Technician program or Graduation from an Electrical Apprenticeship program,False,2025-08-21 21:37:17,"The Electronics Technician will be a part of the Security and Electronic Systems (SES) business Unit. The role includes conducting site surveys, configuring hardware and software, testing systems for proper operation, and providing technical support to customers. The position also involves leading commissioning efforts, tracking commissioning activities, installing, testing and troubleshooting system components, network and IT equipment. The ability to communicate effectively with clients and team members is crucial. The role requires a valid driver's license and ability to lift and carry objects weighing up to 50 pounds on a regular basis."
Telecommunications Foreman,27952,Ft. Belvoir,Virginia,NA,NA,https://careers.mcdean.com/jobs/27952?lang=en-us,medstar,High School Diploma OR GED required,False,2025-08-21 21:37:38,"The Telecommunications Technician Foreman is responsible for the installation of communications cabling and equipment in accordance with all applicable plans, specifications, codes, and industry standards. As a technician you should have work experience installing basic equipment which involves using hand tools and power tools, a basic understanding of Telecom Systems, blueprints and knowledge of codes and standards. In this position, you will be gaining understanding & knowledge of Telecommunication Systems including OSP & ISP Copper, CCTV, Distributed Antenna Systems (DAS) Fiber Optic & Structured Cabling."
Windows System Administrator 2,28124,Falls Church,Virginia,NA,NA,https://careers.mcdean.com/jobs/28124?lang=en-us,medstar,Bachelor's Degree with 2+ Years of progressive experience or Associates Degree with 6+ Years of progressive experience or HS Diploma or Equivalent with 8+ Years of progressive experience,False,2025-08-21 21:37:48,"The role of the Windows System Administrator 2 involves monitoring, maintaining, and testing Physical Access Control, CCTV, PSIM and other electronic security systems, and supporting the implementation, troubleshooting, and maintenance of IT systems in support of the endpoint devices. The position provides Tier 2 (Escalation) problem identification, diagnosis, and resolution of problems and supports the escalation and communication of status to agency management and internal customers. Responsibilities also include troubleshooting, maintaining integrity and configuring network components along with implementing operating systems enhancements to improve reliability and performance."
Systems Engineer 4,28126,Falls Church,Virginia,NA,NA,https://careers.mcdean.com/jobs/28126?lang=en-us,medstar,Bachelors Degree,False,2025-08-21 21:37:55,"We are seeking a Systems Engineer 4 able to work with a dynamic team of system engineers and administrators responsible for design decisions, implementation, operations & maintenance, and cybersecurity for large complex resilient hardware and virtualized infrastructure to ensure implemented solutions meet stakeholder needs, standards, and performance requirements. Required to work closely with stakeholders to gather technical requirements, architect solutions, execute on deliverables, and communicate solutions to the entire technical program team and to end-customer stakeholders. As a Systems Engineer 4, you will work to diagnose and solve complex performance, availability, and information assurance issues."
Windows System Administrator 4,28125,Falls Church,Virginia,NA,NA,https://careers.mcdean.com/jobs/28125?lang=en-us,medstar,Bachelor's Degree and 7+ Years of progressive experience or Associates Degree and 10+ Years of progressive experience or HS Diploma or Equivalent and 12+ Years of progressive experience,False,2025-08-21 21:38:05,"M.C. Dean is seeking a Windows System Administrator 4 to join our Security and Electronic Systems business Unit. Responsible for design, implementation, operations & maintenance, and cybersecurity for large complex resilient hardware and virtualized infrastructure to ensure implemented solutions meet stakeholder needs, standards, and performance requirements. Will be working as part of a team to monitor, maintain, and test Physical Access Control, CCTV, PSIM and other electronic security systems. Additionally, candidate must support the escalation and communication of status to agency management and internal customers."
Windows System Administrator 3,28123,Falls Church,Virginia,NA,NA,https://careers.mcdean.com/jobs/28123?lang=en-us,medstar,Bachelor's Degree and 5+ Years of progressive experience or Associates Degree and 8+ Years of progressive experience or HS Diploma or Equivalent and 10+ Years of progressive experience,False,2025-08-21 21:38:17,"M.C. Dean is Building Intelligence. We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. We are seeking a Windows System Administrator 3 to join our Security and Electronic Systems (SES) business Unit. The position provides Tier 2 (Escalation) problem identification, diagnosis and resolution of problems and supports the escalation and communication of status to agency management and internal customers. Requires system administrator experience in performing triage on system problems, resolving the system problems, analyzing system data to prevent problems, implementing new workstations, and system extensions."
"Project Controls, Staff",28198,Ashburn,Virginia,NA,NA,https://careers.mcdean.com/jobs/28198?lang=en-us,medstar,High School Diploma or Associate degree or Bachelor's degree,False,2025-08-21 21:38:27,"Project Controls, Staff responsible for aiding, tracking, monitoring status, controlling and performing issue resolution throughout the project's life cycle. Responsible for providing project planning and scheduling documentation to support project and customer requirements, assisting Team Leads, Superintendents and the Project and Program Managers in tracking the projects against baseline schedules and budgets. Also involves assisting Project Manager in maintaining Master schedule for each project, identifying and recording the impact of work performed and not performed as scheduled."
Electrical Apprentice,28222,Ashburn,Virginia,NA,NA,https://careers.mcdean.com/jobs/28222?lang=en-us,medstar,High School diploma or GED required,False,2025-08-21 21:38:38,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. M.C. Dean is headquartered in Tysons, Virginia, and The M.C. Dean Critical Power department provides our customers with safe and effective maintenance and installation of UPS, battery, and other critical power equipment. This position requires an individual who is keen on learning new applications and capable of critical thinking, customer service, and problem solving as well as working independently after receiving adequate training."
Equipment Operator 1,27369,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/27369?lang=en-us,medstar,High school degree or GED,False,2025-08-21 21:38:48,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. An Equipment Operator I, operates machines or vehicles equipped with blades/buckets to remove, distribute, level or grade earth, such as a backhoe or excavator. Candidates must demonstrate physical strength and stamina to perform various tasks, including but not limited to, loading, and unloading, operating equipment, and assisting in the transportation of various materials."
Electrical Superintendent,27462,Dulles,Virginia,$10,NA,https://careers.mcdean.com/jobs/27462?lang=en-us,medstar,High School / GED,False,2025-08-21 21:38:56,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. M.C. Dean is headquartered in Tysons, Virginia, and employs more than 5,800 professionals who engineer and deploy automated, secure, and resilient power and technology systems; and deliver the management platforms essential for long-term system sustainability."
Electrician,28187,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/28187?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:39:04,"A Licensed or Non-Licensed Electrician installs basic electrical equipment and systems in accordance with all applicable plans, specifications, codes, and industry standards. Responsibilities include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. In addition, the position involves installing and mounting electronic controls, device, panels, sensors, and components; performing interlock wiring as required; testing electrical systems and continuity of circuits in electrical wiring, equipment, and fixtures, using testing devices."
Electrician,27792,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/27792?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:39:21,"M.C. Dean is Building Intelligence®. We design, build, operate, and maintain cyber-physical solutions for the nation’s most recognizable mission critical facilities, secure environments, complex infrastructure, and global enterprises. The company’s capabilities include electrical, electronic security, telecommunications, life safety, automation and controls, audio visual, and IT systems. The company is looking for a Licensed or Non-Licensed Electrician for installing basic electrical equipment and systems in accordance with all applicable plans, specifications, codes, and industry standards."
Electrician,27793,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/27793?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:39:32,"M.C. Dean is looking for a Licensed or Non-Licensed Electrician who can install basic electrical equipment and systems in accordance with all applicable plans, specifications, codes, and industry standards. Job responsibilities include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. The Electrician is also expected to perform interlock wiring as required, test electrical systems, inspect installation sites and diagnose malfunctioning systems. This position may require overtime and night and weekend work."
Skilled Laborer,28182,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/28182?lang=en-us,medstar,High School Graduate or General Education Degree (GED); or equivalent studies,False,2025-08-21 21:39:40,"As a skilled laborer, you will assist electricians and other crew members in the installation of electrical systems and components. Duties include working with tools, installing conduit, wire, junction boxes, electrical lighting and other labor activities as assigned. Must keep all materials, tools, and equipment in an orderly fashion, maintain a clean work area at all times, demonstrate safe work habits and exhibit proper care of all tools and equipment."
Electrical Apprentice,28251,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/28251?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:39:48,"An Electrician Apprentice assists in the installation of electrical equipment in accordance with all applicable plans, specifications, codes and industry standards. Responsibilities include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans."
Technician,28296,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/28296?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:39:57,"A Licensed or Non-Licensed Electrician installs basic electrical equipment and systems in accordance with all applicable plans, specifications, codes, and industry standards. Responsibilities include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. Installing and mounting electronic controls, device, panels, sensors, and components is a requirement. Performing interlock wiring as required, Testing electrical systems and continuity of circuits in electrical wiring, and inspecting installation sites are responsibilities as well. This role requires four (4) years of experience working in the electrical industry."
Electrician,27613,Dulles,Virginia,NA,NA,https://careers.mcdean.com/jobs/27613?lang=en-us,medstar,High School diploma or GED,False,2025-08-21 21:40:05,"A Licensed or Non-Licensed Electrician installs basic electrical equipment and systems in accordance with all applicable plans, specifications, codes, and industry standards. Responsibilities include assembling, installing, testing, and maintaining electrical or electronic wiring, conduit, cable, equipment, components and devices associated with electrical equipment, following blueprints of electrical layouts and building plans. Must successfully pass a background check and drug test. Possibility for mandatory overtime, which may fluctuate and include night and weekend work."
Engineering Leader,15008,"Leesburg, Richmond, Aldie, Boydton, Atlanta","Virginia, VA, Georgia, GA",$50 to ,NA,https://careers.mcdean.com/jobs/15008?lang=en-us,medstar,Bachelor’s degree,False,2025-08-21 21:40:13,"Engineering leader needed to manage the engineering aspects of procurement, construction for the delivery of electrical systems for mission critical facilities. Will provide engineering leadership for functional, physical, commissioning and project engineering aspects. Responsible for client ownership, engineering finances and engineering meetings. This is a technical leadership role; depends on the project’s stage. An engineering leader will be involved with electrical, power, and modular design. Must have a engineering degree related to construction (civil, mechanical, electrical, industrial, etc.)."
Safety Professional 1,28184,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/28184?lang=en-us,medstar,Bachelors Degree,False,2025-08-21 21:40:20,"The Safety Professional is responsible for oversight of Construction Project Safety, Health and Risk Management. The role would be managing multiple Safety programs, developing and implementing M.C. Dean site-specific project safety plans, and collaborating with Project Management in the implementation and leadership of the Operational Risk Management (ORM) process. The candidate will be coordinating with General Contractor (GC) and/or owner of general site conditions and/or Non-Compliance Notice (NCN), advising of project-specific mitigation plans, safety training programs, and technical reports."
Control Engineer 3,28231,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/28231?lang=en-us,medstar,"Master's degree in electrical engineering, automation engineering, or a related field; or Bachelor’s degree in electrical engineering, automation engineering, or a related field",False,2025-08-21 21:40:33,"Controls Engineers 3 are responsible for designing, developing, installing, and maintaining equipment used to monitor and control systems, machinery and processes. They work in various industries including industrial controls, water / wastewater, power controls and protection, and transportation systems. Responsible for designing and implementing solutions to our customer's complex needs."
Project Engineer 2,14663,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/14663?lang=en-us,medstar,Bachelor of Science degree in Engineering or Master's in Engineering,False,2025-08-21 21:40:44,"The position involves providing technical & administrative information to others working on a project to ensure that the work complies with all general engineering standards, codes, specifications, and design instruction; trouble-shoots engineering related installation problems. The role is responsible for planning and executing project completion and punch list, preparing specifications for purchase of materials and equipment, preparing invoices, submitting O&M; manuals, assisting in development of full estimate, among other responsibilities."
"System Specialist, Associate",28396,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/28396?lang=en-us,medstar,Bachelor's degree,False,2025-08-21 21:41:05,"We design, build, operate, and maintain cyber-physical solutions for the nation’s most mission-critical facilities, secure environments, complex infrastructure, and global enterprises. With over 7,000 employees, our capabilities span electrical, electronic security, telecommunications, life safety, automation and controls, audiovisual, and IT systems. Headquarters in Tysons, Virginia, M.C. Dean delivers resilient, secure, and innovative power and technology solutions through engineering expertise and smart systems integration."
"Project Controls, Senior",27914,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/27914?lang=en-us,medstar,High School Diploma / GED or Associate's Degree or Bachelor's Degree or Master's degree,False,2025-08-21 21:41:14,"The Project Controls, Senior works with project leaders and project teams to analyze project data and define project schedules to ensure all project milestones are met. Takes ownership of driving the development and maintenance of all project artifacts that are required to ensure effective short-term and long-term staff forecasting, scheduling, and controls for the project. They will work with the project team to ensure all resources and skills needed based on the project tasks and schedule are recorded and tracked from baselines to update to closure of the project."
"Project Controls, Associate",28051,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/28051?lang=en-us,medstar,"High School Diploma, Associate degree, Bachelor's degree",False,2025-08-21 21:41:24,"Project Controls, Associate is responsible for aiding, tracking, monitoring status, controlling and issue resolution throughout the projects life cycle. The job requires providing project planning and scheduling documentation to support project and customer requirements. One will also have to help Project Managers in creating short-term schedules, monitoring such schedules to determine impact on master schedule, and helping in formulating actions to correct scheduling problems. Involvement in proposal teams and tracking equipment maintenance using CMMS software is requisite."
Electrical Crew Leader,27611,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/27611?lang=en-us,medstar,Highs School Degree or GED,False,2025-08-21 21:41:32,"Planning, organizing and scheduling crews to complete assigned work orders, including assigning tasks, assuring the work is being installed in a high-quality manner and performing quality inspections. Monitors task completion, compliance and prevents safety issues. The position requires the ability to lift, carry, and move objects weighing up to [50 pounds] on a regular basis. Candidates must demonstrate physical strength and stamina to perform various tasks, including but not limited to, loading, and unloading, operating equipment, and assisting in the transportation of various materials."
Electrical Foreman,27982,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/27982?lang=en-us,medstar,"High School diploma or GED, Associate degree",False,2025-08-21 21:41:39,"An Electrical Foreman is responsible for planning, organizing and scheduling crews to complete assigned work orders, including assigning tasks, assuring the work is being installed in a high-quality manner and performing quality inspections. The position monitors task completion, compliance and prevents safety issues. This Job Requires 6+ years of experience in the electrical industry with a High School diploma or GED and 4+ years of experience with an Associate degree."
Safety Professional (College),15100,"Leesburg, Boydton, Richmond, Atlanta, Baltimore, Charleston","VA, VA, VA, GA, MD, SC",NA,NA,https://careers.mcdean.com/jobs/15100?lang=en-us,medstar,Bachelors Degree,False,2025-08-21 21:41:57,"The Safety Professional is responsible for oversight of Construction Project Safety, Health (S&H;), and Risk Management, effectively managing multiple Safety programs, developing and implementing M.C. Dean site-specific project safety plans, and collaborating with Project Management in the implementation and leadership of the Operational Risk Management (ORM) process. They will Coordinate with General Contractor (GC) and/or owner of general site conditions and/or Non-Compliance Notice (NCN). Participate in meetings with customers, project team members, and contractors/sub-contractors to advise of project-specific mitigation plans, S&H; training programs, and technical reports."
Quality Control 3,28243,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/28243?lang=en-us,medstar,High school diploma / GED,False,2025-08-21 21:42:06,"M.C. Dean is Building Intelligence®. With more than 5,800 professionals worldwide, we design, build, operate, and maintain cyber-physical solutions for mission-critical facilities, secure environments, complex infrastructure, and global enterprises. This translates into fulfilling opportunities for employees driven to excel in a meaningful career. The Quality Control 3 is responsible for following the M.C. Dean Quality Control (QC) Program to achieve and verify quality expectations for a durable and reliable installation. The Quality Control 3 is responsible for performing field inspections to ensure work is in compliance with all safety policies and procedures."
Deputy Project Leader,27466,Leesburg,Virginia,"$500,000 to $10",NA,https://careers.mcdean.com/jobs/27466?lang=en-us,medstar,BS (Preferred EE or Industry related degree),False,2025-08-21 21:42:14,"The Deputy Project Leader is a position that consists of learning how to supervise and direct the employees on a particular project, prepare strategic plans and budgets, develop a comprehensive project plan, and analyze statistical data. Responsibilities include Run day-to-day operations of a project or sub-section of a project, identify and resolve change orders, track and manage variable costs, prepare the project completion and punch list, and read and interpret project blueprints and specifications."
Foreman 1,15027,Leesburg,Virginia,NA,NA,https://careers.mcdean.com/jobs/15027?lang=en-us,medstar,High School diploma or GED with 2 years as a Crew Leader or 4+ years of experience with an Associate degree,False,2025-08-21 21:42:25,"The Foreman is responsible for supervising and coordinating the work of a crew of technicians, apprentices and laborers on a job site as well as ensuring that all work installed is completed on time, on budget and according to all applicable plans, specifications, codes and industry standards. The foreman should assure his/her crew meets daily productivity benchmarks and is responsible for Quality control inspections of work completed."
