job_title,job_id,city,state,salary,posted_date,job_url,company,education_needed,is_remote,last_scanned_at,description_summary
Registered Nurse (RN) Medical / Surgical Unit Days,670721,Falls Church,VA,NA,"08/18/2025, 07:49 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670721/?mode=location,inova,"Minimum 1 year of Registered Nurse clinical experience in the acute care setting, BSN from an accredited school of nursing or must complete BSN within 5 years of start date",False,2025-08-23 22:59:20,"Inova Fairfax Medical Campus is seeking a Registered Nurse to join our Medical / Surgical Unit Full Time Day Shift. The role requires minimum 1 year of Registered Nurse clinical experience in the acute care setting, a BSN from an accredited school of nursing, and must complete BSN within 5 years of hire date. The ideal candidate provides knowledgeable and caring clinical practice and care coordination through an understanding of patient, family, nurse, and healthcare delivery team."
Physical Therapy Acute Care,670841,Alexandria,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670841/?mode=location,inova,Bachelor’s degree in physical therapy,False,2025-08-23 22:59:29,"Inova Alexandria hospital, acute care team is looking to add a dedicated, passionate Physical Therapist to our growing team. This is a full time position, 40 hours a week. Must be willing to work two late evenings a week until 6:30. 1 Major and 1 Minor holiday a year. 1 Saturday a quarter. Ideal candidate will have at least a year in an acute care setting, a team oriented attitude and passion for helping our patients."
Registered Nurse (RN) Fellow Medical Unit Days,671008,Falls Church,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671008/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 22:59:38,"Inova Fairfax Medical Campus is seeking a Registered Nurse Fellow to join our Medical Unit, Full Time Days. RN's with LTC, Rehab, Home Health and Outpatient experience are welcome to apply. Sign on Bonus & Relocation Bonus available. The RN Fellow achieves desired patient outcomes and enhances the patient experience by using a focused and integrated approach of care delivery. Practices in assigned patient care delivery settings and meets program objectives while utilizing and applying new knowledge. Meets educational goals under the direct supervision of an experienced RN and through various training formats."
Registered Nurse (RN) Medical / Surgical Unit Nights,671145,Falls Church,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671145/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 22:59:47,"Inova Fairfax Medical Campus is seeking a Registered Nurse to join our Medical / Surgical Unit Full Time Night Shift. Sign on Bonus & Relocation Bonus available. Inova Fairfax Medical Campus is our flagship location, a 923-bed medical center serving Northern Virginia, the Washington DC metro area and beyond. As one of the nation's leading teaching hospitals, we feature the regions only Level I Trauma Center and the largest, most advanced neonatal intensive care unit (NICU) in the region."
Registered Nurse (RN) Fellow Medical Unit Days,671312,"Falls Church, VA, United States",Virginia,NA,"08/18/2025, 07:47 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671312/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 22:59:56,"Inova Fairfax Medical Campus is seeking a Registered Nurse Fellow to join our Medical Unit, Full Time Days. RN's with LTC, Rehab, Home Health and Outpatient experience are welcome to apply. Patient population consists of those with a variety of diagnoses: ED admissions & Medical/Surgical patients. Sign on Bonus & Relocation Bonus available."
Registered Nurse (RN) Medical Unit Days,671321,Falls Church,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671321/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:00:06,"Inova Fairfax Medical Campus is seeking a Registered Nurse to join our Medical Unit Full Time Days Shift. Patient population consists of those with a variety of diagnoses: ED admissions & Medical/Surgical patients. Inova Fairfax Medical Campus is our flagship location, a 923-bed medical center serving Northern Virginia, the Washington DC metro area and beyond. The Inova Registered Nurse provides knowledgeable and caring clinical practice and care coordination through an understanding of patient, family, nurse, and healthcare delivery team."
Registered Nurse (RN) - Cardiac Observation,672171,Leesburg,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672171/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:00:15,"Inova Loudoun Hospital is looking for a dedicated Experienced Registered Nurse to join the Cardiac Observation team. This role will be Full Time Day shift. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. The RN will perform comprehensive patient health assessments, formulate individualized plans of care, conduct patient care in a patient and family centered manner, advocate for patients' rights and coordinate healthcare and alternate services for patient/family transition planning."
Medical Assistant 2-Primary Care,672247,Chantilly,VA,NA,"08/18/2025, 03:40 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672247/?mode=location,inova,High School or GED,False,2025-08-23 23:00:25,"Inova Physician Partners Inc (Family Medicine-Chantilly) is seeking a Medical Assistant 2. The role is Full-Time, Day Shift from Monday – Friday. The Medical Assistant will perform general patient care duties including organizing patient flow, recording patient vitals, accompanying patients to the exam room, and assisting with examinations. Cleric responsibilities may include managing patient medical records and completing forms when needed. The Assistant may also have to fulfil environmental responsibilities like setting up equipment or cleaning rooms."
Outpatient Registered Nurse (RN) - Cardiology,672287,Fairfax,VA,NA,"08/18/2025, 11:48 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672287/?mode=location,inova,Bachelor's Degree Nursing or Associate's Degree,False,2025-08-23 23:00:35,"Inova Cardiology Services - Fairfax is looking for a dedicated Outpatient Registered Nurse (RN) to join the team. This role will be full time day shift from Monday – Friday, 8:00am – 4:30pm. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Outpatient Registered Nurse (RN) - Cardiology,672288,Gainesville,VA,NA,"08/18/2025, 12:02 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672288/?mode=location,inova,Bachelor's Degree Nursing or Associate's Degree,False,2025-08-23 23:00:45,"Inova Cardiology Services - Gainesville is looking for a dedicated Outpatient Registered Nurse (RN) to join the team. This role will be full time day shift from Monday – Friday, 8:00am – 4:30pm. Located at 13575 Heathcote Blvd, Suite #200, Gainesville, VA 20155. The RN can perform essential duties necessary to clinic or non-acute operations that include Full Intakes, Reconciliation of Medications, Patient Education, Stress Testing (Regular, Echo and Nuclear) and helps patients manage INR."
Psychiatric Emergency Clinician 3,672317,VA,United States,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672317/?mode=location,inova,"Master's Degree, Ph.D., PsyD, EdD in Mental Health, Social Work, Counseling, Substance Use Disorders or Behavioral Health related field.",False,2025-08-23 23:00:55,"Psychiatric Emergency Clinician Supervisor Inova Center for Personal Health is looking for a dedicated Psychiatric Emergency Clinician. This role will be full-time night shift: Thurs-Sat 7:00 p.m. – 7:30 a.m. The role includes providing psychiatric consults to patients in the ER, maintaining a therapeutic environment for crisis stabilization, and using an integrated approach towards patient outcomes. Also includes assessing and diagnosing mental health and substance use disorders."
Behavioral Health Therapist I,672375,"Fairfax, Leesburg",VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672375/?mode=location,inova,"Master’s degree, Ph.D., PsyD, EdD in mental health, social work, counseling, psychology, or behavioral health-related field",False,2025-08-23 23:01:05,"Inova Peterson Life with Cancer at Inova Schar Cancer, Fairfax is looking for a dedicated Behavioral Health Therapist I with expertise in children and adolescents to join the Pediatrics team. This role will be full time day shift 5 days/week and will split time between the Life with Cancer Family Center (outpatient) and Inova Loudoun Hospital. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience."
Pharmacy Technician Student,672380,"Alexandria, Leesburg, Fairfax, Falls Church",VA,NA,"08/18/2025, 11:57 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672380/?mode=location,inova,High School or GED,False,2025-08-23 23:01:13,"Inova Health is seeking a dedicated Pharmacy Technician Student to join the team. This role will be full-time Monday – Friday, Days/Evenings rotating shifts. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. Positions available for various shifts at different facilities."
Rehab Services Technician,672439,"Alexandria, VA, United States",Virginia,NA,"08/18/2025, 10:18 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672439/?mode=location,inova,High School Diploma or Equivalent,False,2025-08-23 23:01:22,"Inova Mt. Vernon Inpatient Rehab is looking to add a Rehab Tech to our team. This is a full time opportunity, M-F, 40 hours a week. The candidate will work alongside our therapists while they treat our patients while also helping out across the center. Some admin duties expected. Learn how a Rehab Center works and what an exciting field this can be."
Sterile Processing Tech 1,672469,Leesburg,VA,NA,08/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672469/?mode=location,inova,High School or GED,False,2025-08-23 23:01:31,"This job is a full time role at the Loudoun Hospital, Sterile Processing department. Inspects instruments, manages instrument inventory, operates all sterilization equipment and does load and unload of case carts. Also expected to handle additional duties as assigned. We prioritize the health of our team members with benefits including medical, dental, and vision coverage, wellness program, retirement contribution, tuition and student loan assistance, mental health support and offers work/life balance with paid time off, parental leave and hybrid career opportunities."
INPD Instructor - Clinical Mentor Extender (RN) - Adult Inpatient,672441,Fairfax,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672441/?mode=location,inova,Bachelors Degree in Nursing,False,2025-08-23 23:01:43,"The Inova Nursing Professional Development Department is seeking a PRN INPD Instructor - Clinical Mentor Extender to provide New Nurse support and provide instruction during new grad boot camp. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. The RN will support Inova Fairfax Medical Campus's Adult inpatient units. This is an evolving role, and the expectation is to provide positive ongoing support to our new grads while role modeling Inova’s values."
INPD Instructor - Clinical Mentor Extender (RN) Women's and Children's,672442,VA,United States,"up to $5,250 per year in education assistance and up to $10,000 for student loans",08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672442/?mode=location,inova,Bachelors Degree in Nursing,False,2025-08-23 23:01:56,"The Inova Nursing Professional Development Department is seeking a PRN INPD Instructor - Clinical Mentor Extender to provide New Nurse support and provide instruction during new grad boot camp. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. The RN will support Inova Fairfax Medical Campus, Women's and Children's and Adult Inpatient (occasional) departments. This is an evolving role, and the expectation is to provide positive ongoing support to our new grads while role modeling Inova’s values."
Outpatient Registered Nurse (RN) - Primary Care,672465,Burke,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672465/?mode=location,inova,BSN from an accredited school of nursing.,False,2025-08-23 23:02:08,"Inova Primary Care Services is looking for a dedicated Outpatient Registered Nurse (RN) for their Burke location. The role is a full-time day shift position from Monday to Friday, 8:00am to 4:30pm. The candidate will perform essential duties necessary to clinic operations, provide safe therapeutic care, incorporate data and information to improve care, and makes independent clinical decisions based on their education and experience. If RN has an Associates Degree (ADN); they must complete BSN within 5 years of start date. 0 years of registered nurse clinical experience."
Cardiovascular Invasive Specialist 1 (IR Tech),672481,Fairfax,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672481/?mode=location,inova,Associate Degree Nursing Graduate of an accredited school of nursing and /or graduate of an accredited school of Cardiovascular Technology or Radiology Technology or equivalent education and experience. Graduate of an accredited school of nursing and /or graduate of an accredited school of Cardiovascular Technology or Radiology Technology or an RCIS with equivalent education and experience.,False,2025-08-23 23:02:18,"Inova Fair Oaks Hospital is looking for a dedicated Interventional Radiology 1 to join the team. This role will be PRN. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Medical Assistant 2-Primary Care,672528,Vienna,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672528/?mode=location,inova,High School or GED,False,2025-08-23 23:02:27,"Inova Physician Partners (Primary Care -Vienna) is looking for a dedicated Medical Assistant 2 to join the team. This role will be Full-Time, Day Shift from Monday – Friday. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. The job responsibilities include general patient care responsibilities, performs pre-visit planning, fulfills clerical and environmental responsibilities and actively participates in clinic huddles."
Outpatient Registered Nurse (RN) - Cardiology,672509,Lorton,VA,NA,08/18/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672509/?mode=location,inova,Bachelor's Degree Nursing or Associate's Degree,False,2025-08-23 23:02:37,"Inova Cardiology Services - Lorton is looking for a dedicated Outpatient Registered Nurse (RN) to join the team. This role will be a full-time day shift from Monday to Friday, 8:00am – 4:30pm. Location: 8988 Lorton Station Blvd, Suite 200, Lorton, VA 22079. Outpatient Registered Nurse (RN) Job Responsibilities include full intakes, reconciliation of Medications, Patient Education, Stress Testing (Regular, Echo and Nuclear), helping patients manage INR."
Mobile Team Leader-Blood Donor Services,671731,Sterling,VA,NA,08/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671731/?mode=location,inova,High School diploma -or equivalent,False,2025-08-23 23:02:48,"Inova Blood Donor Services is looking for a dedicated Mobile Drive Team Leader to join the team located at 45745 Nokes Blvd #160, Sterling, VA 20166. This role will be Full Time: Days and Shift times will vary. Oversees and assists team members in assigned functional area, ensuring the team is meeting key-deliverables and quality standards, and managing and tracking performance."
Cardiovascular Sonographer 2,672313,Falls Church,VA,NA,08/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672313/?mode=location,inova,Graduate of an accredited school/program of diagnostic medical sonography or five years of specialized training in a hospital/healthcare setting.,False,2025-08-23 23:02:58,"Inova Fairfax Medical Campus - Adult Echo Lab is looking for a dedicated Cardiac Sonographer 2 to join the team. Our lab is nationally accredited through the Intersocietal Accreditation Commission and is comprised of over 22 sonographers and 25 physicians who support our award-winning clinical programs and hospital. We offer regular educational opportunities and career development through a clinical ladder. The role will be a Full Time Day Shift, Monday – Friday."
Laboratory Supervisor-Microbiology,672342,Fairfax,VA,NA,"08/17/2025, 11:06 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672342/?mode=location,inova,"Baccalaureate degree from a regionally accredited college/university in Medical Laboratory Science / Medical Technology, Histology or Cytology OR A baccalaureate degree from a regionally accredited college/university with 16 semester hours (24 quarter hours) in biology including one semester in microbiology and 16 semester hours (24 quarter hours) in chemistry including one semester in organic or biochemistry, which may be obtained within, or in addition to, the baccalaureate degree. And Successful completion of a 50-week U.S. military medical laboratory training course within the last ten years OR Successful completion of a NAACLS accredited Medical Laboratory Scientist program or MLT program.",True,2025-08-23 23:03:11,"INOVA’s Central Lab is looking for a dedicated Laboratory Supervisor to join the Microbiology team. This role will be Full-Time Evening Shift: Monday-Friday Shift times may vary Inova is consistently ranked as a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. Laboratory Supervisor Job Responsibilities:  Oversee and assists team members in assigned functional area, ensuring team is meeting key-deliverables and quality standards."
Child Life Specialist 1,672367,Falls Church,VA,NA,"08/17/2025, 03:31 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672367/?mode=location,inova,Bachelor's degree,False,2025-08-23 23:03:19,"Inova Fairfax Medical Campus is looking for a dedicated Child Life Specialist 1 to join the team. This role will be working Full Time Days Monday - Friday. Provides Child Life services for all pediatric patients, sibling/family support and interventions. Provides one on one support and helps patients cope with stresses of hospitalization. Develops individual program of activities."
Cardiac Sonographer 3,672400,"Fairfax, Falls Church",VA,NA,"08/17/2025, 04:52 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672400/?mode=location,inova,Graduate of an accredited school/program of diagnostic medical sonography,True,2025-08-23 23:03:28,"Inova Center for Personalized Health is looking for a dedicated Cardiac Sonographer 3 to join the outpatient Cardiology teams. This role will be a Full Time Day Shift. Sign-on Bonus & Relocation assistance eligible. The Job responsibilities include assisting the physician in performing a variety of examinations, recognizing clinical and emergent problems, operating imaging and other related equipment, identifying errors and taking immediate action for corrections, and demonstrating a thorough understanding of echo vascular principles/theory among others."
Mammography Technologist (Mammo Tech),672434,Springfield,VA,NA,08/17/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672434/?mode=location,inova,Graduate of an accredited school of radiography,False,2025-08-23 23:03:39,"Inova Springfield HealthPlex is looking for a dedicated Mammography Technologist (Mammo Tech) to join the team. This role will be PRN shift every other weekend. The Mammography Technologist administers sound patient care practices according to hospital and department policies/procedures to ensure the safety of patients. Completes ancillary tasks to ensure efficient and consistent departmental operations. Demonstrates radiation protection/safety for patients, staff, and self as outlined in department protocols and regulatory guidelines."
Lab Technician Assistant PSC Float,672462,VA,United States,NA,"08/17/2025, 07:46 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672462/?mode=location,inova,High School diploma or GED equivalent,False,2025-08-23 23:03:49,"Inova Central Lab is looking for a dedicated Lab Technician Assistant Float to join their team. Full Time Day Shift: Monday-Friday, Hours and Locations will vary. They need to manage specimen accessioning and processing accurately, confirm patient identification, collect specimens in proper tubes, perform registration and reviewing billing. Three years of experience in a Patient Service Center environment is needed with certification of Basic Life Support from American Heart Association. Travel to assigned facilities and working with teams is a part of the job."
Rehab Technician Sr - Audiology,671518,Falls Church,VA,NA,"08/16/2025, 12:26 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671518/?mode=location,inova,High School diploma or equivalent,False,2025-08-23 23:03:58,"Inova Fairfax Audiology team is looking to add a Sr. Rehab Technician to our growing team. Work alongside our Audiologist while assisting in a variety of duties to include assembling hearing aides, sending out ear molds, lite admin and scheduling as assigned, assisting with hearing tests and providing excelling customer service to our patients and families."
Emergency Medical Technician (EMT) 2 FT,672205,Alexandria,VA,NA,"08/16/2025, 08:49 AM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672205/?mode=location,inova,High School Diploma or GED,False,2025-08-23 23:04:08,"Inova Franconia Springfield Healthplex is looking for a dedicated Emergency Medical Technician to join the Emergency Department team. The Emergency Medical Technician 2 provides accurate documentation of all procedures and therapies in patients' medical records and all specimens. Assists mid-level providers and physicians with collecting, labeling and transporting irretrievable specimens. Assists with patient transport for testing, admission/discharge, interfacility and aeromedical (per policy of Operating Unit). Perform patient phlebotomy following department/facility policies and procedures. Provides wound care according to department clinical practice standards and acts as a resource to physicians and nurses to assist with optimum care."
Physical Therapist 1,672336,Alexandria,VA,NA,08/16/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672336/?mode=location,inova,Bachelor's Degree in Physical Therapy,False,2025-08-23 23:04:18,"The Physical Therapist 1 selects evaluations and treatment methods appropriate for the patient's diagnosis, age group, and physical/emotional status while formulating appropriate treatment plans. Demonstrates essential skill competencies in the use of treatment modalities, equipment, and protocols. Performs re-evaluations according to department guidelines while adjusting treatment plans accordingly. Adheres to department policies regarding the timeframe, form, and content of written evaluations, progress notes, and discharge summaries. Communicates effectively with patients, families, medical staff, care team members, students, supervisors, and outside contacts."
Registered Nurse (RN) Freestanding ER,672397,Lorton,VA,NA,"08/16/2025, 04:15 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/672397/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:04:27,"Inova Lorton Healthplex, Emergency Room is seeking an experienced Emergency Room RN to join our team. This is a Full Time Day Shift, 7am-7pm (3 shifts per week). The Emergency Room at the Inova HealthPlex – Lorton is the ONLY ambulance-access emergency department in Lorton, VA. Offering medical, dental and vision coverage, retirement benefits, tuition and student loan assistance, mental health support and work/life balance."
Registered Nurse (RN) Operating Room Specialist (CVOR),666780,Falls Church,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/666780/?mode=location,inova,BSN or ADN from an accredited school of nursing,False,2025-08-23 23:04:38,The Cardiovascular Operating Room (CVOR) at Inova Fairfax Medical is seeking an experienced Operating Room Nurse who is looking to specialize in Cardiovascular Surgery! This position offers the opportunity to be trained to support 7 CVORs for adult and pediatric surgery. Our Program is the 9th busiest heart transplant program in the country as of January 2023 and performed a total of 100 transplants (heart and lung) in our cardiac ORs in 2022. We are also in the top 2% in the country for TAVR volume.
Clinical Nurse Manager - Progressive Care Unit,667974,Alexandria,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/667974/?mode=location,inova,BSN from an accredited school of nursing.,False,2025-08-23 23:04:51,"Inova Alexandria Hospital is looking for a dedicated Clinical Nurse Manager to join the Progressive Care team. This role will be full-time evening shift with a schedule of 1:00pm to 9:00pm or 3:00pm to 11:00pm. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. The Nurse Manager oversees assigned unit to ensure it is performing effectively, which may include but not limited to, hiring and training team members, creating and implementing business strategies, managing performance of team members, and delegating tasks."
Medical Assistant 2-Family Medicine (Oakton),668106,Fairfax,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668106/?mode=location,inova,High School or GED,False,2025-08-23 23:05:01,"Inova Physician Partners Inc-(Family Medicine-Oakton) is looking for a dedicated Medical Assistant 2 to join the team. This role will be Full-Time. Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. The role involves general patient care responsibilities including checking schedules and organizing patient flow; recording patient blood pressure, height, and weight; accompanying patients to exam/procedure room; assisting patients as needed with walking, collecting specimens, phlebotomy, administering injections, assisting physicians/nurses; preparing patient for examination and treatment; relaying instructions to patients/families; answering calls and providing pertinent information."
Registered Nurse (RN) Emergency Level 1 Trauma,668235,Falls Church,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/668235/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:05:11,"Inova Fairfax Hospital is looking for an experienced Emergency Nurse for Northern Virginia’s only Level 1 Trauma Center! Eligible Nurses will qualify for sign on & relocation bonuses. Full Time Night Shifts (7p-7a) with weekend, holiday and call rotations. During orientation will rotate through all shifts (Days, Mids, and Nights). Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation. Inova Fairfax Medical Campus offers you: We are the 3rd busiest ED in the nation! Northern Virginia’s only Level 1 Trauma Center."
Registered Nurse (RN) Emergency,670096,Alexandria,"VA, United States",NA,"08/15/2025, 01:26 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670096/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:05:20,"Inova Mt Vernon Hospital is seeking an experienced Emergency Room RN to join our Emergency Dept. Eligible Nurses will qualify for sign on & relocation bonuses. Full-Time, Night shift (7pm - 7am). Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Registered Nurse (RN) Emergency,670460,Alexandria,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670460/?mode=location,inova,BSN from an accredited school of nursing. If RN has an Associates Degree (ADN); must complete BSN within 5 years of start date.,False,2025-08-23 23:05:30,"Inova Mt Vernon Hospital is seeking an experienced Emergency Room RN to join our Emergency Dept. Eligible Nurses will qualify for sign on & relocation bonuses. Part Time, Night shift (7pm - 7am) - 2 shifts a week. During orientation will rotate through all shifts (Days, Mids, and Nights). Inova is consistently ranked a national healthcare leader in safety, quality and patient experience. We are also proud to be consistently recognized as a top employer in both the D.C. metro area and the nation."
Patient Access Associate 2,670758,Alexandria,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670758/?mode=location,inova,High School Diploma or GED,False,2025-08-23 23:05:38,"Inova Alexandria Hospital is looking for a dedicated Patient Access Associate 2 to join the team. This role will be full-time day shift from Monday – Friday, between 9:00 a.m. – 5:30 p.m. The job responsibilities include expressing sincere concern and empathy when dealing with customer complaints, confirming insurance coverage or other means of payment, communicating scheduling changes to patients, staff, physicians, and patient representatives in a timely and professional manner, etc."
Registered Nurse (RN) Outpatient - Multiple Sclerosis/Neuroimmunology Program,670791,Fairfax,VA,NA,"08/14/2025, 09:22 PM",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670791/?mode=location,inova,BSN from an accredited school of nursing. If RN has an Associates Degree (ADN); must complete BSN within 5 years of start date.,False,2025-08-23 23:05:48,"Inova Multiple Sclerosis/Neuroimmunology Program is looking for a dedicated RN Outpatient to join the team. This role will be full-time, day shift Monday- Friday, 8:00 am - 4:30 pm. The Registered Nurse Outpatient provides safe/therapeutic care in a holistic and systematic way in a physician practice or other outpatient setting. The RN will formulate plans of care, collaborate with patients/practices, make independent clinical decisions, ensure efficient delivery of care, and perform other duties as assigned."
Registered Nurse (RN) Freestanding Emergency,670823,Alexandria,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/670823/?mode=location,inova,BSN from an accredited school of nursing,False,2025-08-23 23:05:57,"Inova Oakville - Emergency Room is seeking an experienced Emergency Room RN to join our team. Come be a part of our expansion in the Eastern Region of Northern Virginia! Eligible Nurses will qualify for sign on & relocation bonuses. Full-Time, Mid Shift Swing (11am-11pm & 1pm-1am). During orientation will rotate through all shifts (Days, Mids, and Nights). Inova Health Center – Oakville is our brand-new state-of-the-art health care facility in Alexandria, VA."
Retail Pharmacy Technician 2,671073,Chantilly,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671073/?mode=location,inova,High School or GED,false,2025-08-23 23:06:11,"Inova Retail and Specialty Pharmacy is seeking a dedicated Retail Pharmacy Technician 2. This role will be full-time Monday – Friday, days/evenings rotating shifts. Every other weekend. Features Benefits such as Team Member Health, Retirement, Tuition and Student Loan Assistance, Mental Health Support, Work/Life Balance. Responsibilities include insurance benefit investigation, coordination with patients and prescribers, and communication within the pharmacy team."
Patient Access Associate 2,671621,Alexandria,VA,NA,08/15/2025,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/671621/?mode=location,inova,High School Diploma or GED,False,2025-08-23 23:06:19,"Inova is looking for a dedicated Patient Access Associate 2 for a full-time night shift slot. The associate would be responsible for handling customer complaints, confirming insurance coverage, communicating scheduling changes to patients and staff among other duties. A minimum of 1 year of healthcare patient access experience or 1 year of experience in healthcare revenue cycle is required. High School diploma or a GED qualification is a must."
